date,value,iso_code,name_short,source
2023-04-23,58.74,,Mali,WFP HungerMapLive
2023-04-23,26.7,,Mauritania,WFP HungerMapLive
2023-04-23,13.31,,Morocco,WFP HungerMapLive
2023-04-23,26.12,,Mozambique,WFP HungerMapLive
2023-04-23,15.68,,Namibia,WFP HungerMapLive
2023-04-23,56.06,,Niger,WFP HungerMapLive
2023-04-23,29.49,,Nigeria,WFP HungerMapLive
2023-04-23,21.53,,Rwanda,WFP HungerMapLive
2023-04-23,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-23,19.6,,Senegal,WFP HungerMapLive
2023-04-23,42.84,,Sierra Leone,WFP HungerMapLive
2023-04-23,81.54,,Somalia,WFP HungerMapLive
2023-04-23,57.58,,South Sudan,WFP HungerMapLive
2023-04-23,19.99,,Sudan,WFP HungerMapLive
2023-04-23,8.67,,Tanzania,WFP HungerMapLive
2023-04-23,31.02,,Togo,WFP HungerMapLive
2023-04-23,11.18,,Tunisia,WFP HungerMapLive
2023-04-23,32.37,,Uganda,WFP HungerMapLive
2023-04-23,17.57,,Zambia,WFP HungerMapLive
2023-04-23,18.72,,Zimbabwe,WFP HungerMapLive
2023-04-22,24.25,,Africa (median),WFP HungerMapLive
2023-04-22,11.1,,Algeria,WFP HungerMapLive
2023-04-22,12.22,,Angola,WFP HungerMapLive
2023-04-22,9.36,,Botswana,WFP HungerMapLive
2023-04-22,49.87,,Burkina Faso,WFP HungerMapLive
2023-04-22,32.62,,Burundi,WFP HungerMapLive
2023-04-22,15.48,,Cabo Verde,WFP HungerMapLive
2023-04-22,34.04,,Cameroon,WFP HungerMapLive
2023-04-22,27.64,,Central African Republic,WFP HungerMapLive
2023-04-22,46.52,,Chad,WFP HungerMapLive
2023-04-22,20.99,,Comoros,WFP HungerMapLive
2023-04-22,43.99,,Congo Republic,WFP HungerMapLive
2023-04-22,13.43,,Cote d'Ivoire,WFP HungerMapLive
2023-04-22,45.68,,DR Congo,WFP HungerMapLive
2023-04-22,15.13,,Djibouti,WFP HungerMapLive
2023-04-22,10.47,,Egypt,WFP HungerMapLive
2023-04-22,22.45,,Eswatini,WFP HungerMapLive
2023-04-22,20.62,,Ethiopia,WFP HungerMapLive
2023-04-22,21.61,,Gambia,WFP HungerMapLive
2023-04-22,22.47,,Ghana,WFP HungerMapLive
2023-04-22,41.62,,Guinea,WFP HungerMapLive
2023-04-22,29.84,,Guinea-Bissau,WFP HungerMapLive
2023-04-22,22.58,,Kenya,WFP HungerMapLive
2023-04-22,37.54,,Lesotho,WFP HungerMapLive
2023-04-22,32.9,,Liberia,WFP HungerMapLive
2023-04-22,20.02,,Libya,WFP HungerMapLive
2023-04-22,30.79,,Madagascar,WFP HungerMapLive
2023-04-22,27.12,,Malawi,WFP HungerMapLive
2023-04-22,58.85,,Mali,WFP HungerMapLive
2023-04-22,27.17,,Mauritania,WFP HungerMapLive
2023-04-22,13.31,,Morocco,WFP HungerMapLive
2023-04-22,26.33,,Mozambique,WFP HungerMapLive
2023-04-22,15.55,,Namibia,WFP HungerMapLive
2023-04-22,55.45,,Niger,WFP HungerMapLive
2023-04-22,29.4,,Nigeria,WFP HungerMapLive
2023-04-22,21.53,,Rwanda,WFP HungerMapLive
2023-04-22,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-22,19.6,,Senegal,WFP HungerMapLive
2023-04-22,43.27,,Sierra Leone,WFP HungerMapLive
2023-04-22,81.57,,Somalia,WFP HungerMapLive
2023-04-22,57.58,,South Sudan,WFP HungerMapLive
2023-04-22,19.99,,Sudan,WFP HungerMapLive
2023-04-22,8.57,,Tanzania,WFP HungerMapLive
2023-04-22,29.65,,Togo,WFP HungerMapLive
2023-04-22,11.19,,Tunisia,WFP HungerMapLive
2023-04-22,32.38,,Uganda,WFP HungerMapLive
2023-04-22,17.6,,Zambia,WFP HungerMapLive
2023-04-22,18.8,,Zimbabwe,WFP HungerMapLive
2023-04-21,24.25,,Africa (median),WFP HungerMapLive
2023-04-21,11.1,,Algeria,WFP HungerMapLive
2023-04-21,12.12,,Angola,WFP HungerMapLive
2023-04-21,9.36,,Botswana,WFP HungerMapLive
2023-04-21,49.84,,Burkina Faso,WFP HungerMapLive
2023-04-21,32.61,,Burundi,WFP HungerMapLive
2023-04-21,15.48,,Cabo Verde,WFP HungerMapLive
2023-04-21,34.19,,Cameroon,WFP HungerMapLive
2023-04-21,27.68,,Central African Republic,WFP HungerMapLive
2023-04-21,46.74,,Chad,WFP HungerMapLive
2023-04-21,20.99,,Comoros,WFP HungerMapLive
2023-04-21,44.04,,Congo Republic,WFP HungerMapLive
2023-04-21,13.37,,Cote d'Ivoire,WFP HungerMapLive
2023-04-21,45.84,,DR Congo,WFP HungerMapLive
2023-04-21,15.29,,Djibouti,WFP HungerMapLive
2023-04-21,10.47,,Egypt,WFP HungerMapLive
2023-04-21,22.94,,Eswatini,WFP HungerMapLive
2023-04-21,20.57,,Ethiopia,WFP HungerMapLive
2023-04-21,21.65,,Gambia,WFP HungerMapLive
2023-04-21,22.66,,Ghana,WFP HungerMapLive
2023-04-21,41.67,,Guinea,WFP HungerMapLive
2023-04-21,29.84,,Guinea-Bissau,WFP HungerMapLive
2023-04-21,22.37,,Kenya,WFP HungerMapLive
2023-04-21,37.51,,Lesotho,WFP HungerMapLive
2023-04-21,32.9,,Liberia,WFP HungerMapLive
2023-04-21,20.06,,Libya,WFP HungerMapLive
2023-04-21,30.56,,Madagascar,WFP HungerMapLive
2023-04-21,27.3,,Malawi,WFP HungerMapLive
2023-04-21,58.92,,Mali,WFP HungerMapLive
2023-04-21,27.6,,Mauritania,WFP HungerMapLive
2023-04-21,13.31,,Morocco,WFP HungerMapLive
2023-04-21,25.78,,Mozambique,WFP HungerMapLive
2023-04-21,15.34,,Namibia,WFP HungerMapLive
2023-04-21,55.52,,Niger,WFP HungerMapLive
2023-04-21,28.87,,Nigeria,WFP HungerMapLive
2023-04-21,21.53,,Rwanda,WFP HungerMapLive
2023-04-21,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-21,19.62,,Senegal,WFP HungerMapLive
2023-04-21,43.43,,Sierra Leone,WFP HungerMapLive
2023-04-21,81.63,,Somalia,WFP HungerMapLive
2023-04-21,57.57,,South Sudan,WFP HungerMapLive
2023-04-21,20.0,,Sudan,WFP HungerMapLive
2023-04-21,8.56,,Tanzania,WFP HungerMapLive
2023-04-21,30.43,,Togo,WFP HungerMapLive
2023-04-21,11.19,,Tunisia,WFP HungerMapLive
2023-04-21,32.38,,Uganda,WFP HungerMapLive
2023-04-21,17.66,,Zambia,WFP HungerMapLive
2023-04-21,18.95,,Zimbabwe,WFP HungerMapLive
2023-04-20,23.985,,Africa (median),WFP HungerMapLive
2023-04-20,11.1,,Algeria,WFP HungerMapLive
2023-04-20,12.08,,Angola,WFP HungerMapLive
2023-04-20,9.36,,Botswana,WFP HungerMapLive
2023-04-20,49.89,,Burkina Faso,WFP HungerMapLive
2023-04-20,32.74,,Burundi,WFP HungerMapLive
2023-04-20,15.48,,Cabo Verde,WFP HungerMapLive
2023-04-20,35.36,,Cameroon,WFP HungerMapLive
2023-04-20,27.82,,Central African Republic,WFP HungerMapLive
2023-04-20,46.88,,Chad,WFP HungerMapLive
2023-04-20,20.99,,Comoros,WFP HungerMapLive
2023-04-20,43.14,,Congo Republic,WFP HungerMapLive
2023-04-20,13.45,,Cote d'Ivoire,WFP HungerMapLive
2023-04-20,45.77,,DR Congo,WFP HungerMapLive
2023-04-20,15.2,,Djibouti,WFP HungerMapLive
2023-04-20,10.64,,Egypt,WFP HungerMapLive
2023-04-20,22.35,,Eswatini,WFP HungerMapLive
2023-04-20,20.43,,Ethiopia,WFP HungerMapLive
2023-04-20,21.68,,Gambia,WFP HungerMapLive
2023-04-20,22.66,,Ghana,WFP HungerMapLive
2023-04-20,42.25,,Guinea,WFP HungerMapLive
2023-04-20,29.84,,Guinea-Bissau,WFP HungerMapLive
2023-04-20,22.51,,Kenya,WFP HungerMapLive
2023-04-20,37.51,,Lesotho,WFP HungerMapLive
2023-04-20,32.9,,Liberia,WFP HungerMapLive
2023-04-20,20.07,,Libya,WFP HungerMapLive
2023-04-20,30.33,,Madagascar,WFP HungerMapLive
2023-04-20,27.31,,Malawi,WFP HungerMapLive
2023-04-20,59.07,,Mali,WFP HungerMapLive
2023-04-20,27.64,,Mauritania,WFP HungerMapLive
2023-04-20,13.31,,Morocco,WFP HungerMapLive
2023-04-20,25.59,,Mozambique,WFP HungerMapLive
2023-04-20,15.21,,Namibia,WFP HungerMapLive
2023-04-20,55.68,,Niger,WFP HungerMapLive
2023-04-20,29.5,,Nigeria,WFP HungerMapLive
2023-04-20,21.53,,Rwanda,WFP HungerMapLive
2023-04-20,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-20,19.69,,Senegal,WFP HungerMapLive
2023-04-20,43.61,,Sierra Leone,WFP HungerMapLive
2023-04-20,81.72,,Somalia,WFP HungerMapLive
2023-04-20,57.54,,South Sudan,WFP HungerMapLive
2023-04-20,19.99,,Sudan,WFP HungerMapLive
2023-04-20,8.65,,Tanzania,WFP HungerMapLive
2023-04-20,29.83,,Togo,WFP HungerMapLive
2023-04-20,11.19,,Tunisia,WFP HungerMapLive
2023-04-20,32.33,,Uganda,WFP HungerMapLive
2023-04-20,17.3,,Zambia,WFP HungerMapLive
2023-04-20,19.58,,Zimbabwe,WFP HungerMapLive
2023-04-19,24.29,,Africa (median),WFP HungerMapLive
2023-04-19,11.11,,Algeria,WFP HungerMapLive
2023-04-19,11.75,,Angola,WFP HungerMapLive
2023-04-19,9.36,,Botswana,WFP HungerMapLive
2023-04-19,50.03,,Burkina Faso,WFP HungerMapLive
2023-04-19,32.75,,Burundi,WFP HungerMapLive
2023-04-19,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-19,35.0,,Cameroon,WFP HungerMapLive
2023-04-19,27.74,,Central African Republic,WFP HungerMapLive
2023-04-19,47.3,,Chad,WFP HungerMapLive
2023-04-19,20.99,,Comoros,WFP HungerMapLive
2023-04-19,43.14,,Congo Republic,WFP HungerMapLive
2023-04-19,13.37,,Cote d'Ivoire,WFP HungerMapLive
2023-04-19,45.64,,DR Congo,WFP HungerMapLive
2023-04-19,15.13,,Djibouti,WFP HungerMapLive
2023-04-19,10.64,,Egypt,WFP HungerMapLive
2023-04-19,23.1,,Eswatini,WFP HungerMapLive
2023-04-19,20.7,,Ethiopia,WFP HungerMapLive
2023-04-19,21.67,,Gambia,WFP HungerMapLive
2023-04-19,22.52,,Ghana,WFP HungerMapLive
2023-04-19,42.84,,Guinea,WFP HungerMapLive
2023-04-19,29.84,,Guinea-Bissau,WFP HungerMapLive
2023-04-19,22.24,,Kenya,WFP HungerMapLive
2023-04-19,37.51,,Lesotho,WFP HungerMapLive
2023-04-19,32.9,,Liberia,WFP HungerMapLive
2023-04-19,20.07,,Libya,WFP HungerMapLive
2023-04-19,30.43,,Madagascar,WFP HungerMapLive
2023-04-19,27.28,,Malawi,WFP HungerMapLive
2023-04-19,59.74,,Mali,WFP HungerMapLive
2023-04-19,28.03,,Mauritania,WFP HungerMapLive
2023-04-19,13.31,,Morocco,WFP HungerMapLive
2023-04-19,25.91,,Mozambique,WFP HungerMapLive
2023-04-19,14.9,,Namibia,WFP HungerMapLive
2023-04-19,55.72,,Niger,WFP HungerMapLive
2023-04-19,29.35,,Nigeria,WFP HungerMapLive
2023-04-19,21.14,,Rwanda,WFP HungerMapLive
2023-04-19,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-19,19.6,,Senegal,WFP HungerMapLive
2023-04-19,43.36,,Sierra Leone,WFP HungerMapLive
2023-04-19,81.72,,Somalia,WFP HungerMapLive
2023-04-19,59.96,,South Sudan,WFP HungerMapLive
2023-04-19,20.0,,Sudan,WFP HungerMapLive
2023-04-19,8.62,,Tanzania,WFP HungerMapLive
2023-04-19,29.83,,Togo,WFP HungerMapLive
2023-04-19,11.2,,Tunisia,WFP HungerMapLive
2023-04-19,32.39,,Uganda,WFP HungerMapLive
2023-04-19,17.27,,Zambia,WFP HungerMapLive
2023-04-19,19.57,,Zimbabwe,WFP HungerMapLive
2023-04-18,24.3,,Africa (median),WFP HungerMapLive
2023-04-18,11.12,,Algeria,WFP HungerMapLive
2023-04-18,11.54,,Angola,WFP HungerMapLive
2023-04-18,9.36,,Botswana,WFP HungerMapLive
2023-04-18,50.34,,Burkina Faso,WFP HungerMapLive
2023-04-18,32.75,,Burundi,WFP HungerMapLive
2023-04-18,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-18,34.52,,Cameroon,WFP HungerMapLive
2023-04-18,28.01,,Central African Republic,WFP HungerMapLive
2023-04-18,47.58,,Chad,WFP HungerMapLive
2023-04-18,20.99,,Comoros,WFP HungerMapLive
2023-04-18,44.06,,Congo Republic,WFP HungerMapLive
2023-04-18,13.34,,Cote d'Ivoire,WFP HungerMapLive
2023-04-18,45.65,,DR Congo,WFP HungerMapLive
2023-04-18,15.29,,Djibouti,WFP HungerMapLive
2023-04-18,10.64,,Egypt,WFP HungerMapLive
2023-04-18,23.2,,Eswatini,WFP HungerMapLive
2023-04-18,20.84,,Ethiopia,WFP HungerMapLive
2023-04-18,21.61,,Gambia,WFP HungerMapLive
2023-04-18,23.24,,Ghana,WFP HungerMapLive
2023-04-18,43.46,,Guinea,WFP HungerMapLive
2023-04-18,29.8,,Guinea-Bissau,WFP HungerMapLive
2023-04-18,22.42,,Kenya,WFP HungerMapLive
2023-04-18,37.49,,Lesotho,WFP HungerMapLive
2023-04-18,32.9,,Liberia,WFP HungerMapLive
2023-04-18,20.11,,Libya,WFP HungerMapLive
2023-04-18,30.25,,Madagascar,WFP HungerMapLive
2023-04-18,27.54,,Malawi,WFP HungerMapLive
2023-04-18,59.69,,Mali,WFP HungerMapLive
2023-04-18,28.26,,Mauritania,WFP HungerMapLive
2023-04-18,13.31,,Morocco,WFP HungerMapLive
2023-04-18,25.85,,Mozambique,WFP HungerMapLive
2023-04-18,14.47,,Namibia,WFP HungerMapLive
2023-04-18,56.36,,Niger,WFP HungerMapLive
2023-04-18,28.8,,Nigeria,WFP HungerMapLive
2023-04-18,21.54,,Rwanda,WFP HungerMapLive
2023-04-18,15.65,,Sao Tome and Principe,WFP HungerMapLive
2023-04-18,19.64,,Senegal,WFP HungerMapLive
2023-04-18,43.69,,Sierra Leone,WFP HungerMapLive
2023-04-18,81.69,,Somalia,WFP HungerMapLive
2023-04-18,59.92,,South Sudan,WFP HungerMapLive
2023-04-18,19.98,,Sudan,WFP HungerMapLive
2023-04-18,8.64,,Tanzania,WFP HungerMapLive
2023-04-18,29.83,,Togo,WFP HungerMapLive
2023-04-18,11.2,,Tunisia,WFP HungerMapLive
2023-04-18,32.39,,Uganda,WFP HungerMapLive
2023-04-18,17.44,,Zambia,WFP HungerMapLive
2023-04-18,20.05,,Zimbabwe,WFP HungerMapLive
2023-04-17,24.3,,Africa (median),WFP HungerMapLive
2023-04-17,11.12,,Algeria,WFP HungerMapLive
2023-04-17,11.66,,Angola,WFP HungerMapLive
2023-04-17,9.36,,Botswana,WFP HungerMapLive
2023-04-17,50.41,,Burkina Faso,WFP HungerMapLive
2023-04-17,32.79,,Burundi,WFP HungerMapLive
2023-04-17,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-17,34.26,,Cameroon,WFP HungerMapLive
2023-04-17,28.1,,Central African Republic,WFP HungerMapLive
2023-04-17,47.76,,Chad,WFP HungerMapLive
2023-04-17,20.99,,Comoros,WFP HungerMapLive
2023-04-17,43.11,,Congo Republic,WFP HungerMapLive
2023-04-17,13.62,,Cote d'Ivoire,WFP HungerMapLive
2023-04-17,45.62,,DR Congo,WFP HungerMapLive
2023-04-17,15.36,,Djibouti,WFP HungerMapLive
2023-04-17,10.65,,Egypt,WFP HungerMapLive
2023-04-17,23.11,,Eswatini,WFP HungerMapLive
2023-04-17,21.39,,Ethiopia,WFP HungerMapLive
2023-04-17,21.67,,Gambia,WFP HungerMapLive
2023-04-17,24.03,,Ghana,WFP HungerMapLive
2023-04-17,44.21,,Guinea,WFP HungerMapLive
2023-04-17,29.8,,Guinea-Bissau,WFP HungerMapLive
2023-04-17,22.31,,Kenya,WFP HungerMapLive
2023-04-17,37.43,,Lesotho,WFP HungerMapLive
2023-04-17,32.88,,Liberia,WFP HungerMapLive
2023-04-17,20.11,,Libya,WFP HungerMapLive
2023-04-17,30.31,,Madagascar,WFP HungerMapLive
2023-04-17,27.44,,Malawi,WFP HungerMapLive
2023-04-17,59.53,,Mali,WFP HungerMapLive
2023-04-17,28.08,,Mauritania,WFP HungerMapLive
2023-04-17,13.31,,Morocco,WFP HungerMapLive
2023-04-17,25.9,,Mozambique,WFP HungerMapLive
2023-04-17,14.23,,Namibia,WFP HungerMapLive
2023-04-17,56.65,,Niger,WFP HungerMapLive
2023-04-17,28.9,,Nigeria,WFP HungerMapLive
2023-04-17,21.32,,Rwanda,WFP HungerMapLive
2023-04-17,15.73,,Sao Tome and Principe,WFP HungerMapLive
2023-04-17,19.6,,Senegal,WFP HungerMapLive
2023-04-17,43.76,,Sierra Leone,WFP HungerMapLive
2023-04-17,81.71,,Somalia,WFP HungerMapLive
2023-04-17,60.0,,South Sudan,WFP HungerMapLive
2023-04-17,20.0,,Sudan,WFP HungerMapLive
2023-04-17,8.67,,Tanzania,WFP HungerMapLive
2023-04-17,29.83,,Togo,WFP HungerMapLive
2023-04-17,11.2,,Tunisia,WFP HungerMapLive
2023-04-17,32.53,,Uganda,WFP HungerMapLive
2023-04-17,17.51,,Zambia,WFP HungerMapLive
2023-04-17,20.17,,Zimbabwe,WFP HungerMapLive
2023-04-16,25.06,,Africa (median),WFP HungerMapLive
2023-04-16,11.19,,Algeria,WFP HungerMapLive
2023-04-16,11.8,,Angola,WFP HungerMapLive
2023-04-16,9.36,,Botswana,WFP HungerMapLive
2023-04-16,50.33,,Burkina Faso,WFP HungerMapLive
2023-04-16,32.78,,Burundi,WFP HungerMapLive
2023-04-16,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-16,34.03,,Cameroon,WFP HungerMapLive
2023-04-16,28.46,,Central African Republic,WFP HungerMapLive
2023-04-16,48.32,,Chad,WFP HungerMapLive
2023-04-16,20.99,,Comoros,WFP HungerMapLive
2023-04-16,42.92,,Congo Republic,WFP HungerMapLive
2023-04-16,13.82,,Cote d'Ivoire,WFP HungerMapLive
2023-04-16,45.33,,DR Congo,WFP HungerMapLive
2023-04-16,15.2,,Djibouti,WFP HungerMapLive
2023-04-16,10.65,,Egypt,WFP HungerMapLive
2023-04-16,22.89,,Eswatini,WFP HungerMapLive
2023-04-16,20.54,,Ethiopia,WFP HungerMapLive
2023-04-16,21.58,,Gambia,WFP HungerMapLive
2023-04-16,25.06,,Ghana,WFP HungerMapLive
2023-04-16,45.16,,Guinea,WFP HungerMapLive
2023-04-16,29.8,,Guinea-Bissau,WFP HungerMapLive
2023-04-16,22.35,,Kenya,WFP HungerMapLive
2023-04-16,37.51,,Lesotho,WFP HungerMapLive
2023-04-16,32.88,,Liberia,WFP HungerMapLive
2023-04-16,20.11,,Libya,WFP HungerMapLive
2023-04-16,30.21,,Madagascar,WFP HungerMapLive
2023-04-16,27.82,,Malawi,WFP HungerMapLive
2023-04-16,59.47,,Mali,WFP HungerMapLive
2023-04-16,27.92,,Mauritania,WFP HungerMapLive
2023-04-16,13.31,,Morocco,WFP HungerMapLive
2023-04-16,25.57,,Mozambique,WFP HungerMapLive
2023-04-16,14.28,,Namibia,WFP HungerMapLive
2023-04-16,56.86,,Niger,WFP HungerMapLive
2023-04-16,28.79,,Nigeria,WFP HungerMapLive
2023-04-16,21.32,,Rwanda,WFP HungerMapLive
2023-04-16,15.73,,Sao Tome and Principe,WFP HungerMapLive
2023-04-16,19.6,,Senegal,WFP HungerMapLive
2023-04-16,44.04,,Sierra Leone,WFP HungerMapLive
2023-04-16,81.59,,Somalia,WFP HungerMapLive
2023-04-16,60.03,,South Sudan,WFP HungerMapLive
2023-04-16,20.01,,Sudan,WFP HungerMapLive
2023-04-16,8.67,,Tanzania,WFP HungerMapLive
2023-04-16,29.83,,Togo,WFP HungerMapLive
2023-04-16,11.2,,Tunisia,WFP HungerMapLive
2023-04-16,32.44,,Uganda,WFP HungerMapLive
2023-04-16,17.32,,Zambia,WFP HungerMapLive
2023-04-16,20.47,,Zimbabwe,WFP HungerMapLive
2023-04-15,25.41,,Africa (median),WFP HungerMapLive
2023-04-15,11.19,,Algeria,WFP HungerMapLive
2023-04-15,12.0,,Angola,WFP HungerMapLive
2023-04-15,9.36,,Botswana,WFP HungerMapLive
2023-04-15,50.9,,Burkina Faso,WFP HungerMapLive
2023-04-15,32.78,,Burundi,WFP HungerMapLive
2023-04-15,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-15,34.02,,Cameroon,WFP HungerMapLive
2023-04-15,28.66,,Central African Republic,WFP HungerMapLive
2023-04-15,48.45,,Chad,WFP HungerMapLive
2023-04-15,20.99,,Comoros,WFP HungerMapLive
2023-04-15,42.3,,Congo Republic,WFP HungerMapLive
2023-04-15,13.52,,Cote d'Ivoire,WFP HungerMapLive
2023-04-15,44.96,,DR Congo,WFP HungerMapLive
2023-04-15,15.2,,Djibouti,WFP HungerMapLive
2023-04-15,10.65,,Egypt,WFP HungerMapLive
2023-04-15,22.89,,Eswatini,WFP HungerMapLive
2023-04-15,20.14,,Ethiopia,WFP HungerMapLive
2023-04-15,21.58,,Gambia,WFP HungerMapLive
2023-04-15,25.41,,Ghana,WFP HungerMapLive
2023-04-15,45.24,,Guinea,WFP HungerMapLive
2023-04-15,29.8,,Guinea-Bissau,WFP HungerMapLive
2023-04-15,23.41,,Kenya,WFP HungerMapLive
2023-04-15,37.52,,Lesotho,WFP HungerMapLive
2023-04-15,32.88,,Liberia,WFP HungerMapLive
2023-04-15,20.18,,Libya,WFP HungerMapLive
2023-04-15,30.19,,Madagascar,WFP HungerMapLive
2023-04-15,27.86,,Malawi,WFP HungerMapLive
2023-04-15,59.49,,Mali,WFP HungerMapLive
2023-04-15,27.79,,Mauritania,WFP HungerMapLive
2023-04-15,13.31,,Morocco,WFP HungerMapLive
2023-04-15,25.42,,Mozambique,WFP HungerMapLive
2023-04-15,14.17,,Namibia,WFP HungerMapLive
2023-04-15,56.82,,Niger,WFP HungerMapLive
2023-04-15,28.81,,Nigeria,WFP HungerMapLive
2023-04-15,21.32,,Rwanda,WFP HungerMapLive
2023-04-15,15.73,,Sao Tome and Principe,WFP HungerMapLive
2023-04-15,19.6,,Senegal,WFP HungerMapLive
2023-04-15,44.2,,Sierra Leone,WFP HungerMapLive
2023-04-15,81.7,,Somalia,WFP HungerMapLive
2023-04-15,60.03,,South Sudan,WFP HungerMapLive
2023-04-15,20.01,,Sudan,WFP HungerMapLive
2023-04-15,8.63,,Tanzania,WFP HungerMapLive
2023-04-15,29.97,,Togo,WFP HungerMapLive
2023-04-15,11.2,,Tunisia,WFP HungerMapLive
2023-04-15,32.42,,Uganda,WFP HungerMapLive
2023-04-15,17.03,,Zambia,WFP HungerMapLive
2023-04-15,20.54,,Zimbabwe,WFP HungerMapLive
2023-04-14,24.29,,Africa (median),WFP HungerMapLive
2023-04-14,11.19,,Algeria,WFP HungerMapLive
2023-04-14,12.1,,Angola,WFP HungerMapLive
2023-04-14,9.36,,Botswana,WFP HungerMapLive
2023-04-14,51.69,,Burkina Faso,WFP HungerMapLive
2023-04-14,32.79,,Burundi,WFP HungerMapLive
2023-04-14,15.06,,Cabo Verde,WFP HungerMapLive
2023-04-14,33.94,,Cameroon,WFP HungerMapLive
2023-04-14,28.86,,Central African Republic,WFP HungerMapLive
2023-04-14,48.79,,Chad,WFP HungerMapLive
2023-04-14,20.99,,Comoros,WFP HungerMapLive
2023-04-14,41.7,,Congo Republic,WFP HungerMapLive
2023-04-14,13.48,,Cote d'Ivoire,WFP HungerMapLive
2023-04-14,45.0,,DR Congo,WFP HungerMapLive
2023-04-14,15.2,,Djibouti,WFP HungerMapLive
2023-04-14,10.65,,Egypt,WFP HungerMapLive
2023-04-14,23.11,,Eswatini,WFP HungerMapLive
2023-04-14,21.03,,Ethiopia,WFP HungerMapLive
2023-04-14,21.56,,Gambia,WFP HungerMapLive
2023-04-14,23.56,,Ghana,WFP HungerMapLive
2023-04-14,45.04,,Guinea,WFP HungerMapLive
2023-04-14,29.8,,Guinea-Bissau,WFP HungerMapLive
2023-04-14,23.55,,Kenya,WFP HungerMapLive
2023-04-14,37.53,,Lesotho,WFP HungerMapLive
2023-04-14,32.88,,Liberia,WFP HungerMapLive
2023-04-14,20.18,,Libya,WFP HungerMapLive
2023-04-14,30.25,,Madagascar,WFP HungerMapLive
2023-04-14,28.02,,Malawi,WFP HungerMapLive
2023-04-14,59.74,,Mali,WFP HungerMapLive
2023-04-14,27.69,,Mauritania,WFP HungerMapLive
2023-04-14,13.31,,Morocco,WFP HungerMapLive
2023-04-14,25.81,,Mozambique,WFP HungerMapLive
2023-04-14,14.26,,Namibia,WFP HungerMapLive
2023-04-14,57.72,,Niger,WFP HungerMapLive
2023-04-14,28.76,,Nigeria,WFP HungerMapLive
2023-04-14,21.32,,Rwanda,WFP HungerMapLive
2023-04-14,15.73,,Sao Tome and Principe,WFP HungerMapLive
2023-04-14,19.6,,Senegal,WFP HungerMapLive
2023-04-14,44.17,,Sierra Leone,WFP HungerMapLive
2023-04-14,82.02,,Somalia,WFP HungerMapLive
2023-04-14,60.04,,South Sudan,WFP HungerMapLive
2023-04-14,20.03,,Sudan,WFP HungerMapLive
2023-04-14,8.89,,Tanzania,WFP HungerMapLive
2023-04-14,29.97,,Togo,WFP HungerMapLive
2023-04-14,11.2,,Tunisia,WFP HungerMapLive
2023-04-14,32.23,,Uganda,WFP HungerMapLive
2023-04-14,16.78,,Zambia,WFP HungerMapLive
2023-04-14,20.63,,Zimbabwe,WFP HungerMapLive
2023-04-13,23.34,,Africa (median),WFP HungerMapLive
2023-04-13,10.52,,Algeria,WFP HungerMapLive
2023-04-13,12.63,,Angola,WFP HungerMapLive
2023-04-13,8.61,,Botswana,WFP HungerMapLive
2023-04-13,52.24,,Burkina Faso,WFP HungerMapLive
2023-04-13,32.71,,Burundi,WFP HungerMapLive
2023-04-13,14.0,,Cabo Verde,WFP HungerMapLive
2023-04-13,34.87,,Cameroon,WFP HungerMapLive
2023-04-13,28.45,,Central African Republic,WFP HungerMapLive
2023-04-13,48.88,,Chad,WFP HungerMapLive
2023-04-13,19.0,,Comoros,WFP HungerMapLive
2023-04-13,40.66,,Congo Republic,WFP HungerMapLive
2023-04-13,13.35,,Cote d'Ivoire,WFP HungerMapLive
2023-04-13,44.45,,DR Congo,WFP HungerMapLive
2023-04-13,15.09,,Djibouti,WFP HungerMapLive
2023-04-13,10.3,,Egypt,WFP HungerMapLive
2023-04-13,23.2,,Eswatini,WFP HungerMapLive
2023-04-13,20.61,,Ethiopia,WFP HungerMapLive
2023-04-13,21.24,,Gambia,WFP HungerMapLive
2023-04-13,23.06,,Ghana,WFP HungerMapLive
2023-04-13,45.05,,Guinea,WFP HungerMapLive
2023-04-13,29.66,,Guinea-Bissau,WFP HungerMapLive
2023-04-13,23.34,,Kenya,WFP HungerMapLive
2023-04-13,36.99,,Lesotho,WFP HungerMapLive
2023-04-13,30.93,,Liberia,WFP HungerMapLive
2023-04-13,19.35,,Libya,WFP HungerMapLive
2023-04-13,30.39,,Madagascar,WFP HungerMapLive
2023-04-13,28.22,,Malawi,WFP HungerMapLive
2023-04-13,59.76,,Mali,WFP HungerMapLive
2023-04-13,27.58,,Mauritania,WFP HungerMapLive
2023-04-13,12.21,,Morocco,WFP HungerMapLive
2023-04-13,26.7,,Mozambique,WFP HungerMapLive
