iso_code,indicator,indicator_name,indicator_description,units,scale,year,value,estimate,name_short
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,56.521,False,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,55.756,False,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,58.118,True,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,53.78,True,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,54.559,True,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,54.223,True,Mauritania
MRT,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,48.267,True,Mauritania
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,18.719,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,23.249,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,26.887,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,36.676,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,42.685,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,41.39,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,47.421,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,55.151,False,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,64.272,True,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,68.795,True,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,68.379,True,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,67.002,True,Namibia
NAM,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,66.351,True,Namibia
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,14.431,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,15.305,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,17.218,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,25.89,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,29.465,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,32.337,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,34.013,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,35.935,False,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,41.031,True,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,47.465,True,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,48.698,True,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,48.385,True,Niger
NER,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,45.288,True,Niger
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,10.672,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,11.446,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,13.768,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,15.878,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,19.002,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,20.938,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,23.492,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,25.45,False,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,34.053,True,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,36.562,True,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,36.817,True,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,38.273,True,Nigeria
NGA,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,39.755,True,Nigeria
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,5.433,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,3.995,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,3.43,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,10.762,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,17.312,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,20.815,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,26.634,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,32.983,False,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,35.592,True,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,35.556,True,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,38.63,True,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,37.756,True,Eswatini
SWZ,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,35.931,True,Eswatini
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,67.565,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,56.371,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,53.584,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,47.783,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,48.757,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,46.307,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,43.039,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,43.02,False,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,80.515,True,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,62.08,True,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,68.941,True,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,65.777,True,Seychelles
SYC,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,63.123,True,Seychelles
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,32.426,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,35.248,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,38.122,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,41.05,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,42.083,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,43.778,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,46.64,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,50.778,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,62.582,False,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2021-01-01,63.342,True,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2022-01-01,66.935,True,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2023-01-01,70.847,True,South Africa
ZAF,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2024-01-01,74.452,True,South Africa
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2012-01-01,20.07,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2013-01-01,22.428,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2014-01-01,31.913,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2015-01-01,61.937,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2016-01-01,58.316,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2017-01-01,63.457,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2018-01-01,77.958,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2019-01-01,97.391,False,Zambia
ZMB,GGXWDN_NGDP,Government Debt (% GDP),"Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.",Percent of GDP,,2020-01-01,138.091,False,Zambia
