iso_code,year,cause,death_rate
KEN,2019,Cataracts,0.0
KEN,2019,Uncorrected refractive errors,0.0
KEN,2019,Macular degeneration,0.0
KEN,2019,Other vision loss,0.0
KEN,2019,Other hearing loss,0.0
KEN,2019,Anxiety disorders,0.0
KEN,2019,Eating disorders,0.0
KEN,2019,Autism and Asperger syndrome,0.0
KEN,2019,Childhood behavioural disorders,0.0
KEN,2019,Idiopathic intellectual disability,0.0
KEN,2019,Depressive disorders,0.0
KEN,2019,Bipolar disorder,0.0
KEN,2019,Schizophrenia,0.0
KEN,2019,Thalassaemias,0.0
KEN,2019,Osteoarthritis,0.0
KEN,2019,Gout,0.0
KEN,2019,Back and neck pain,0.0
KEN,2019,Oral conditions,0.0
KEN,2019,Natural disasters,0.0
LSO,2019,HIV/AIDS,224.32
LSO,2019,Lower respiratory infections,151.24
LSO,2019,Stroke,132.54
LSO,2019,Diarrhoeal diseases,110.77
LSO,2019,Neonatal conditions,101.31
LSO,2019,Ischaemic heart disease,98.85
LSO,2019,Diabetes mellitus,94.09
LSO,2019,Self-harm,72.44
LSO,2019,Tuberculosis,56.86
LSO,2019,Chronic obstructive pulmonary disease,51.85
LSO,2019,Kidney diseases,47.74
LSO,2019,Hypertensive heart disease,46.58
LSO,2019,Interpersonal violence,43.47
LSO,2019,Cirrhosis of the liver,37.27
LSO,2019,Road injury,31.92
LSO,2019,Asthma,31.89
LSO,2019,Congenital anomalies,18.32
LSO,2019,Cervix uteri cancer,17.52
LSO,2019,Protein-energy malnutrition,16.81
LSO,2019,Meningitis,14.95
LSO,2019,"Cardiomyopathy, myocarditis, endocarditis",14.35
LSO,2019,Maternal conditions,13.75
LSO,2019,Peptic ulcer disease,13.11
LSO,2019,"Fire, heat and hot substances",12.65
LSO,2019,Paralytic ileus and intestinal obstruction,9.94
LSO,2019,Drowning,9.41
LSO,2019,Alzheimer disease and other dementias,9.14
LSO,2019,Exposure to mechanical forces,7.79
LSO,2019,Epilepsy,6.75
LSO,2019,Falls,6.01
LSO,2019,Rheumatic heart disease,5.91
LSO,2019,Poisonings,5.23
LSO,2019,Gallbladder and biliary diseases,4.77
LSO,2019,Breast cancer,4.57
LSO,2019,Prostate cancer,3.79
LSO,2019,"Lymphomas, multiple myeloma",3.66
LSO,2019,Oesophagus cancer,3.45
LSO,2019,Alcohol use disorders,3.33
LSO,2019,Liver cancer,3.32
LSO,2019,Skin diseases,3.29
LSO,2019,Sudden infant death syndrome,2.93
LSO,2019,Gastritis and duodenitis,2.75
LSO,2019,Parkinson disease,2.58
LSO,2019,Mouth and oropharynx cancers,2.43
LSO,2019,"Trachea, bronchus, lung cancers",2.4
LSO,2019,Whooping cough,2.4
LSO,2019,Syphilis,2.38
LSO,2019,Melanoma and other skin cancers,2.18
LSO,2019,Pancreatitis,2.17
LSO,2019,Tetanus,2.12
LSO,2019,Colon and rectum cancers,1.87
LSO,2019,Leukaemia,1.83
LSO,2019,Drug use disorders,1.49
LSO,2019,Acute hepatitis B,1.26
LSO,2019,Appendicitis,1.17
LSO,2019,Ovary cancer,1.15
LSO,2019,Corpus uteri cancer,1.1
LSO,2019,Upper respiratory infections,0.85
LSO,2019,Inflammatory bowel disease,0.85
LSO,2019,Rheumatoid arthritis,0.85
LSO,2019,Larynx cancer,0.84
LSO,2019,Acute hepatitis A,0.8
LSO,2019,Cysticercosis,0.73
LSO,2019,Encephalitis,0.64
LSO,2019,Pancreas cancer,0.57
LSO,2019,Measles,0.55
LSO,2019,Stomach cancer,0.51
LSO,2019,Bladder cancer,0.45
LSO,2019,Gynecological diseases,0.43
LSO,2019,Brain and nervous system cancers,0.33
LSO,2019,Rabies,0.29
LSO,2019,Multiple sclerosis,0.28
LSO,2019,Gonorrhoea,0.24
LSO,2019,Kidney cancer,0.21
LSO,2019,Gallbladder and biliary tract cancer,0.16
LSO,2019,Thyroid cancer,0.15
LSO,2019,Echinococcosis,0.14
LSO,2019,Acute hepatitis C,0.12
LSO,2019,Urolithiasis,0.12
LSO,2019,Testicular cancer,0.11
LSO,2019,Thalassaemias,0.11
LSO,2019,Sickle cell disorders and trait,0.08
LSO,2019,Chlamydia,0.07
LSO,2019,Otitis media,0.06
LSO,2019,Acute hepatitis E,0.04
LSO,2019,Mesothelioma,0.04
LSO,2019,Ascariasis,0.03
LSO,2019,Diphtheria,0.01
LSO,2019,Eating disorders,0.01
LSO,2019,Collective violence and legal intervention,0.01
LSO,2019,Natural disasters,0.0
LSO,2019,Osteoarthritis,0.0
LSO,2019,Gout,0.0
LSO,2019,Back and neck pain,0.0
LSO,2019,Oral conditions,0.0
LSO,2019,Infertility,0.0
LSO,2019,Benign prostatic hyperplasia,0.0
LSO,2019,Anxiety disorders,0.0
LSO,2019,Migraine,0.0
LSO,2019,Non-migraine headache,0.0
LSO,2019,Glaucoma,0.0
LSO,2019,Cataracts,0.0
LSO,2019,Uncorrected refractive errors,0.0
LSO,2019,Macular degeneration,0.0
LSO,2019,Other vision loss,0.0
LSO,2019,Other hearing loss,0.0
LSO,2019,Autism and Asperger syndrome,0.0
LSO,2019,Childhood behavioural disorders,0.0
LSO,2019,Idiopathic intellectual disability,0.0
LSO,2019,Depressive disorders,0.0
LSO,2019,Bipolar disorder,0.0
LSO,2019,Schizophrenia,0.0
LSO,2019,Iodine deficiency,0.0
LSO,2019,Vitamin A deficiency,0.0
LSO,2019,Iron-deficiency anaemia,0.0
LSO,2019,Trichomoniasis,0.0
LSO,2019,Genital herpes,0.0
LSO,2019,Malaria,0.0
LSO,2019,African trypanosomiasis,0.0
LSO,2019,Chagas disease,0.0
LSO,2019,Schistosomiasis,0.0
LSO,2019,Leishmaniasis,0.0
LSO,2019,Lymphatic filariasis,0.0
LSO,2019,Onchocerciasis,0.0
LSO,2019,Trichuriasis,0.0
LSO,2019,Hookworm disease,0.0
LSO,2019,Food-bourne trematodes,0.0
LSO,2019,Leprosy,0.0
LSO,2019,Dengue,0.0
LSO,2019,Trachoma,0.0
LSO,2019,Yellow fever,0.0
LBR,2019,Neonatal conditions,89.21
LBR,2019,Tuberculosis,56.03
LBR,2019,Lower respiratory infections,54.54
LBR,2019,Measles,51.74
LBR,2019,Malaria,49.17
LBR,2019,Road injury,38.89
LBR,2019,HIV/AIDS,38.87
LBR,2019,Ischaemic heart disease,38.17
LBR,2019,Diarrhoeal diseases,32.24
LBR,2019,Stroke,31.96
LBR,2019,Maternal conditions,17.61
LBR,2019,Cirrhosis of the liver,17.39
LBR,2019,Congenital anomalies,16.87
LBR,2019,Diabetes mellitus,13.17
LBR,2019,Kidney diseases,12.33
LBR,2019,Meningitis,11.18
LBR,2019,Interpersonal violence,9.66
LBR,2019,Cervix uteri cancer,9.59
LBR,2019,Liver cancer,8.9
LBR,2019,Syphilis,7.99
LBR,2019,Hypertensive heart disease,7.51
LBR,2019,Protein-energy malnutrition,7.16
LBR,2019,Prostate cancer,6.02
LBR,2019,Chronic obstructive pulmonary disease,5.95
LBR,2019,Breast cancer,4.97
LBR,2019,Alzheimer disease and other dementias,4.75
LBR,2019,Self-harm,4.45
LBR,2019,Asthma,4.04
LBR,2019,Whooping cough,4.0
LBR,2019,Paralytic ileus and intestinal obstruction,3.61
LBR,2019,Falls,3.15
LBR,2019,"Fire, heat and hot substances",3.1
LBR,2019,Sickle cell disorders and trait,2.73
LBR,2019,Drowning,2.57
LBR,2019,Peptic ulcer disease,2.55
LBR,2019,Stomach cancer,2.46
LBR,2019,Exposure to mechanical forces,2.35
LBR,2019,"Cardiomyopathy, myocarditis, endocarditis",2.33
LBR,2019,"Lymphomas, multiple myeloma",1.89
LBR,2019,Colon and rectum cancers,1.81
LBR,2019,Poisonings,1.66
LBR,2019,Epilepsy,1.64
LBR,2019,Parkinson disease,1.46
LBR,2019,Pancreatitis,1.35
LBR,2019,"Trachea, bronchus, lung cancers",1.34
LBR,2019,Schistosomiasis,1.04
LBR,2019,Melanoma and other skin cancers,1.03
LBR,2019,Ovary cancer,1.02
LBR,2019,Mouth and oropharynx cancers,1.02
LBR,2019,Rheumatic heart disease,1.01
LBR,2019,Gallbladder and biliary diseases,0.92
LBR,2019,Drug use disorders,0.86
LBR,2019,Skin diseases,0.84
LBR,2019,Sudden infant death syndrome,0.84
LBR,2019,Rabies,0.79
LBR,2019,Acute hepatitis B,0.79
LBR,2019,Pancreas cancer,0.76
LBR,2019,Yellow fever,0.72
LBR,2019,Tetanus,0.63
LBR,2019,Corpus uteri cancer,0.58
LBR,2019,Thalassaemias,0.56
LBR,2019,Encephalitis,0.56
LBR,2019,Alcohol use disorders,0.52
LBR,2019,Leukaemia,0.47
LBR,2019,Larynx cancer,0.4
LBR,2019,Bladder cancer,0.38
LBR,2019,Acute hepatitis A,0.33
LBR,2019,Cysticercosis,0.31
LBR,2019,Oesophagus cancer,0.31
LBR,2019,Kidney cancer,0.3
LBR,2019,Brain and nervous system cancers,0.27
LBR,2019,Appendicitis,0.25
LBR,2019,Gastritis and duodenitis,0.25
LBR,2019,Inflammatory bowel disease,0.2
LBR,2019,Gallbladder and biliary tract cancer,0.1
LBR,2019,Thyroid cancer,0.1
LBR,2019,Multiple sclerosis,0.09
LBR,2019,Rheumatoid arthritis,0.08
LBR,2019,Ascariasis,0.08
LBR,2019,Acute hepatitis C,0.08
LBR,2019,Upper respiratory infections,0.05
LBR,2019,Echinococcosis,0.04
LBR,2019,Gonorrhoea,0.03
LBR,2019,Mesothelioma,0.03
LBR,2019,Diphtheria,0.02
LBR,2019,Gynecological diseases,0.02
LBR,2019,Urolithiasis,0.02
LBR,2019,Collective violence and legal intervention,0.01
LBR,2019,Chlamydia,0.01
LBR,2019,Acute hepatitis E,0.01
LBR,2019,Testicular cancer,0.01
LBR,2019,Depressive disorders,0.0
LBR,2019,Bipolar disorder,0.0
LBR,2019,Schizophrenia,0.0
LBR,2019,Iodine deficiency,0.0
LBR,2019,Vitamin A deficiency,0.0
LBR,2019,Iron-deficiency anaemia,0.0
LBR,2019,African trypanosomiasis,0.0
LBR,2019,Chagas disease,0.0
LBR,2019,Trichomoniasis,0.0
LBR,2019,Genital herpes,0.0
LBR,2019,Dengue,0.0
LBR,2019,Trachoma,0.0
LBR,2019,Leishmaniasis,0.0
LBR,2019,Lymphatic filariasis,0.0
LBR,2019,Onchocerciasis,0.0
LBR,2019,Otitis media,0.0
LBR,2019,Trichuriasis,0.0
LBR,2019,Hookworm disease,0.0
LBR,2019,Food-bourne trematodes,0.0
LBR,2019,Leprosy,0.0
LBR,2019,Natural disasters,0.0
LBR,2019,Infertility,0.0
LBR,2019,Oral conditions,0.0
LBR,2019,Osteoarthritis,0.0
LBR,2019,Gout,0.0
LBR,2019,Back and neck pain,0.0
LBR,2019,Benign prostatic hyperplasia,0.0
LBR,2019,Migraine,0.0
LBR,2019,Non-migraine headache,0.0
LBR,2019,Glaucoma,0.0
LBR,2019,Cataracts,0.0
LBR,2019,Uncorrected refractive errors,0.0
LBR,2019,Macular degeneration,0.0
LBR,2019,Other vision loss,0.0
LBR,2019,Other hearing loss,0.0
LBR,2019,Anxiety disorders,0.0
LBR,2019,Eating disorders,0.0
LBR,2019,Autism and Asperger syndrome,0.0
LBR,2019,Childhood behavioural disorders,0.0
LBR,2019,Idiopathic intellectual disability,0.0
LBY,2019,Ischaemic heart disease,97.53
LBY,2019,Stroke,38.41
LBY,2019,Road injury,21.3
LBY,2019,Kidney diseases,17.5
LBY,2019,Collective violence and legal intervention,15.56
LBY,2019,Hypertensive heart disease,13.5
LBY,2019,Tuberculosis,11.98
LBY,2019,Diabetes mellitus,11.85
LBY,2019,Lower respiratory infections,10.97
LBY,2019,Alzheimer disease and other dementias,10.96
LBY,2019,Cirrhosis of the liver,9.3
LBY,2019,Neonatal conditions,9.29
LBY,2019,Chronic obstructive pulmonary disease,8.96
LBY,2019,"Trachea, bronchus, lung cancers",8.74
LBY,2019,Congenital anomalies,7.27
LBY,2019,Colon and rectum cancers,6.29
LBY,2019,Drug use disorders,5.47
LBY,2019,Self-harm,4.48
LBY,2019,Asthma,4.38
LBY,2019,HIV/AIDS,3.31
LBY,2019,Leukaemia,3.2
LBY,2019,Pancreas cancer,3.08
LBY,2019,Falls,3.0
LBY,2019,Breast cancer,2.8
LBY,2019,"Lymphomas, multiple myeloma",2.79
LBY,2019,Brain and nervous system cancers,2.74
LBY,2019,Parkinson disease,2.35
LBY,2019,Liver cancer,2.25
LBY,2019,Interpersonal violence,2.14
LBY,2019,Bladder cancer,2.0
LBY,2019,Cervix uteri cancer,1.99
LBY,2019,Stomach cancer,1.98
LBY,2019,Larynx cancer,1.86
LBY,2019,Maternal conditions,1.83
LBY,2019,Exposure to mechanical forces,1.77
LBY,2019,"Fire, heat and hot substances",1.7
LBY,2019,Gallbladder and biliary tract cancer,1.64
LBY,2019,"Cardiomyopathy, myocarditis, endocarditis",1.58
LBY,2019,Peptic ulcer disease,1.46
LBY,2019,Prostate cancer,1.41
LBY,2019,Diarrhoeal diseases,1.35
LBY,2019,Mouth and oropharynx cancers,1.19
LBY,2019,Ovary cancer,1.11
LBY,2019,Drowning,1.09
LBY,2019,Epilepsy,0.98
LBY,2019,Paralytic ileus and intestinal obstruction,0.87
LBY,2019,Poisonings,0.82
LBY,2019,Rheumatic heart disease,0.73
LBY,2019,Kidney cancer,0.7
LBY,2019,Gallbladder and biliary diseases,0.63
LBY,2019,Meningitis,0.61
LBY,2019,Acute hepatitis B,0.5
LBY,2019,Pancreatitis,0.5
LBY,2019,Oesophagus cancer,0.49
LBY,2019,Alcohol use disorders,0.32
LBY,2019,Thyroid cancer,0.31
LBY,2019,Sickle cell disorders and trait,0.31
LBY,2019,Melanoma and other skin cancers,0.3
LBY,2019,Multiple sclerosis,0.29
LBY,2019,Encephalitis,0.29
LBY,2019,Skin diseases,0.25
LBY,2019,Whooping cough,0.25
LBY,2019,Appendicitis,0.22
LBY,2019,Protein-energy malnutrition,0.16
LBY,2019,Inflammatory bowel disease,0.14
LBY,2019,Echinococcosis,0.13
LBY,2019,Schistosomiasis,0.13
LBY,2019,Corpus uteri cancer,0.12
LBY,2019,Mesothelioma,0.11
LBY,2019,Sudden infant death syndrome,0.1
LBY,2019,Syphilis,0.08
LBY,2019,Acute hepatitis A,0.07
LBY,2019,Gastritis and duodenitis,0.06
LBY,2019,Rheumatoid arthritis,0.06
LBY,2019,Leishmaniasis,0.03
LBY,2019,Tetanus,0.02
LBY,2019,Testicular cancer,0.02
LBY,2019,Thalassaemias,0.01
LBY,2019,Gonorrhoea,0.01
LBY,2019,Urolithiasis,0.01
LBY,2019,Acute hepatitis C,0.01
LBY,2019,Acute hepatitis E,0.01
LBY,2019,Malaria,0.0
LBY,2019,African trypanosomiasis,0.0
LBY,2019,Chagas disease,0.0
LBY,2019,Lymphatic filariasis,0.0
LBY,2019,Onchocerciasis,0.0
LBY,2019,Cysticercosis,0.0
LBY,2019,Dengue,0.0
LBY,2019,Trachoma,0.0
LBY,2019,Yellow fever,0.0
LBY,2019,Rabies,0.0
LBY,2019,Ascariasis,0.0
LBY,2019,Trichuriasis,0.0
LBY,2019,Hookworm disease,0.0
LBY,2019,Food-bourne trematodes,0.0
LBY,2019,Leprosy,0.0
LBY,2019,Depressive disorders,0.0
LBY,2019,Bipolar disorder,0.0
LBY,2019,Schizophrenia,0.0
LBY,2019,Anxiety disorders,0.0
LBY,2019,Eating disorders,0.0
LBY,2019,Autism and Asperger syndrome,0.0
LBY,2019,Childhood behavioural disorders,0.0
LBY,2019,Idiopathic intellectual disability,0.0
LBY,2019,Infertility,0.0
LBY,2019,Gynecological diseases,0.0
LBY,2019,Oral conditions,0.0
LBY,2019,Osteoarthritis,0.0
LBY,2019,Gout,0.0
LBY,2019,Back and neck pain,0.0
LBY,2019,Benign prostatic hyperplasia,0.0
LBY,2019,Migraine,0.0
LBY,2019,Non-migraine headache,0.0
LBY,2019,Glaucoma,0.0
LBY,2019,Cataracts,0.0
LBY,2019,Uncorrected refractive errors,0.0
LBY,2019,Macular degeneration,0.0
LBY,2019,Other vision loss,0.0
LBY,2019,Other hearing loss,0.0
LBY,2019,Natural disasters,0.0
LBY,2019,Trichomoniasis,0.0
LBY,2019,Genital herpes,0.0
LBY,2019,Chlamydia,0.0
LBY,2019,Diphtheria,0.0
LBY,2019,Measles,0.0
LBY,2019,Upper respiratory infections,0.0
LBY,2019,Otitis media,0.0
LBY,2019,Iodine deficiency,0.0
LBY,2019,Vitamin A deficiency,0.0
LBY,2019,Iron-deficiency anaemia,0.0
MDG,2019,Stroke,66.53
MDG,2019,Lower respiratory infections,54.09
MDG,2019,Neonatal conditions,51.51
MDG,2019,Ischaemic heart disease,45.88
MDG,2019,Tuberculosis,42.98
MDG,2019,Diarrhoeal diseases,41.06
MDG,2019,Measles,33.97
MDG,2019,Road injury,29.18
MDG,2019,Hypertensive heart disease,22.99
MDG,2019,Malaria,20.4
MDG,2019,Cirrhosis of the liver,17.79
MDG,2019,Protein-energy malnutrition,15.69
MDG,2019,Chronic obstructive pulmonary disease,14.66
MDG,2019,Congenital anomalies,12.52
MDG,2019,Diabetes mellitus,12.14
MDG,2019,Cervix uteri cancer,11.21
MDG,2019,Maternal conditions,10.28
MDG,2019,Asthma,9.29
MDG,2019,Meningitis,8.85
MDG,2019,Kidney diseases,8.16
MDG,2019,Interpersonal violence,6.48
MDG,2019,Self-harm,5.46
MDG,2019,HIV/AIDS,4.97
MDG,2019,Alzheimer disease and other dementias,4.15
MDG,2019,Oesophagus cancer,4.0
MDG,2019,"Cardiomyopathy, myocarditis, endocarditis",3.88
MDG,2019,Prostate cancer,3.69
MDG,2019,Liver cancer,3.46
MDG,2019,Drowning,3.05
MDG,2019,Paralytic ileus and intestinal obstruction,2.76
MDG,2019,Mouth and oropharynx cancers,2.58
MDG,2019,Syphilis,2.52
MDG,2019,"Lymphomas, multiple myeloma",2.5
MDG,2019,"Fire, heat and hot substances",2.45
MDG,2019,Falls,2.42
MDG,2019,Breast cancer,2.33
MDG,2019,Rheumatic heart disease,2.32
MDG,2019,Exposure to mechanical forces,2.27
MDG,2019,Colon and rectum cancers,2.24
MDG,2019,Poisonings,2.11
MDG,2019,Whooping cough,1.92
MDG,2019,Peptic ulcer disease,1.83
MDG,2019,Melanoma and other skin cancers,1.73
MDG,2019,Leukaemia,1.49
MDG,2019,Epilepsy,1.42
MDG,2019,Gallbladder and biliary diseases,1.38
MDG,2019,Stomach cancer,1.36
MDG,2019,Bladder cancer,1.06
MDG,2019,Parkinson disease,0.98
MDG,2019,Schistosomiasis,0.96
MDG,2019,Gastritis and duodenitis,0.81
MDG,2019,Sickle cell disorders and trait,0.75
MDG,2019,Larynx cancer,0.69
MDG,2019,Tetanus,0.69
MDG,2019,Skin diseases,0.69
MDG,2019,Rabies,0.68
MDG,2019,Cysticercosis,0.67
MDG,2019,Alcohol use disorders,0.6
MDG,2019,Sudden infant death syndrome,0.59
MDG,2019,Collective violence and legal intervention,0.57
MDG,2019,Pancreatitis,0.55
MDG,2019,Appendicitis,0.54
MDG,2019,"Trachea, bronchus, lung cancers",0.54
MDG,2019,Ovary cancer,0.5
MDG,2019,Acute hepatitis A,0.47
MDG,2019,Brain and nervous system cancers,0.37
MDG,2019,Acute hepatitis B,0.36
MDG,2019,Encephalitis,0.35
MDG,2019,Corpus uteri cancer,0.35
MDG,2019,Pancreas cancer,0.3
MDG,2019,Inflammatory bowel disease,0.27
MDG,2019,Kidney cancer,0.25
MDG,2019,Drug use disorders,0.22
MDG,2019,Upper respiratory infections,0.18
MDG,2019,Rheumatoid arthritis,0.18
MDG,2019,Thyroid cancer,0.16
MDG,2019,Mesothelioma,0.11
MDG,2019,Gallbladder and biliary tract cancer,0.09
MDG,2019,Gonorrhoea,0.07
MDG,2019,Multiple sclerosis,0.07
MDG,2019,Acute hepatitis C,0.06
MDG,2019,Urolithiasis,0.05
MDG,2019,Gynecological diseases,0.04
MDG,2019,Otitis media,0.04
MDG,2019,Echinococcosis,0.03
MDG,2019,Ascariasis,0.02
MDG,2019,Chlamydia,0.02
MDG,2019,Testicular cancer,0.02
MDG,2019,Diphtheria,0.01
MDG,2019,Acute hepatitis E,0.01
MDG,2019,Thalassaemias,0.01
MDG,2019,Anxiety disorders,0.0
MDG,2019,Depressive disorders,0.0
MDG,2019,Bipolar disorder,0.0
MDG,2019,Schizophrenia,0.0
MDG,2019,Eating disorders,0.0
MDG,2019,Autism and Asperger syndrome,0.0
MDG,2019,Childhood behavioural disorders,0.0
MDG,2019,Idiopathic intellectual disability,0.0
MDG,2019,Iodine deficiency,0.0
MDG,2019,Vitamin A deficiency,0.0
MDG,2019,Iron-deficiency anaemia,0.0
MDG,2019,Migraine,0.0
MDG,2019,Non-migraine headache,0.0
MDG,2019,Glaucoma,0.0
MDG,2019,Cataracts,0.0
MDG,2019,Uncorrected refractive errors,0.0
MDG,2019,Macular degeneration,0.0
MDG,2019,Other vision loss,0.0
MDG,2019,Other hearing loss,0.0
MDG,2019,Infertility,0.0
MDG,2019,Benign prostatic hyperplasia,0.0
MDG,2019,Osteoarthritis,0.0
MDG,2019,Gout,0.0
MDG,2019,Back and neck pain,0.0
MDG,2019,Oral conditions,0.0
MDG,2019,Natural disasters,0.0
MDG,2019,African trypanosomiasis,0.0
MDG,2019,Chagas disease,0.0
MDG,2019,Trichomoniasis,0.0
MDG,2019,Genital herpes,0.0
MDG,2019,Trichuriasis,0.0
MDG,2019,Hookworm disease,0.0
MDG,2019,Food-bourne trematodes,0.0
MDG,2019,Leprosy,0.0
MDG,2019,Dengue,0.0
MDG,2019,Trachoma,0.0
MDG,2019,Yellow fever,0.0
MDG,2019,Leishmaniasis,0.0
MDG,2019,Lymphatic filariasis,0.0
MDG,2019,Onchocerciasis,0.0
MWI,2019,HIV/AIDS,69.03
MWI,2019,Neonatal conditions,55.79
MWI,2019,Lower respiratory infections,41.61
MWI,2019,Malaria,33.91
MWI,2019,Road injury,33.45
MWI,2019,Stroke,31.93
MWI,2019,Diarrhoeal diseases,31.09
MWI,2019,Ischaemic heart disease,26.5
MWI,2019,Cirrhosis of the liver,17.52
MWI,2019,Tuberculosis,16.09
MWI,2019,Cervix uteri cancer,15.46
MWI,2019,Congenital anomalies,13.49
MWI,2019,Diabetes mellitus,12.19
MWI,2019,Maternal conditions,9.97
MWI,2019,Oesophagus cancer,9.9
MWI,2019,Hypertensive heart disease,9.66
MWI,2019,Meningitis,9.64
MWI,2019,Kidney diseases,8.43
MWI,2019,Protein-energy malnutrition,8.06
MWI,2019,Chronic obstructive pulmonary disease,7.21
MWI,2019,Self-harm,5.41
MWI,2019,"Lymphomas, multiple myeloma",4.51
MWI,2019,Alzheimer disease and other dementias,4.21
MWI,2019,Asthma,3.79
MWI,2019,Breast cancer,3.23
MWI,2019,Falls,3.02
MWI,2019,Paralytic ileus and intestinal obstruction,2.84
MWI,2019,Syphilis,2.58
MWI,2019,Drowning,2.46
MWI,2019,Whooping cough,2.34
MWI,2019,Interpersonal violence,2.19
MWI,2019,Bladder cancer,2.09
MWI,2019,"Fire, heat and hot substances",2.04
MWI,2019,"Cardiomyopathy, myocarditis, endocarditis",1.99
MWI,2019,Melanoma and other skin cancers,1.78
MWI,2019,Poisonings,1.75
MWI,2019,Liver cancer,1.7
MWI,2019,Exposure to mechanical forces,1.67
MWI,2019,Peptic ulcer disease,1.5
MWI,2019,Prostate cancer,1.46
MWI,2019,Epilepsy,1.4
MWI,2019,Mouth and oropharynx cancers,1.35
MWI,2019,Gallbladder and biliary diseases,1.32
MWI,2019,Colon and rectum cancers,1.26
MWI,2019,Stomach cancer,1.11
MWI,2019,Parkinson disease,1.07
MWI,2019,Tetanus,0.96
MWI,2019,Ovary cancer,0.85
MWI,2019,Rheumatic heart disease,0.83
MWI,2019,Acute hepatitis A,0.79
MWI,2019,Schistosomiasis,0.77
MWI,2019,"Trachea, bronchus, lung cancers",0.7
MWI,2019,Kidney cancer,0.62
MWI,2019,Alcohol use disorders,0.61
MWI,2019,Pancreatitis,0.61
MWI,2019,Sudden infant death syndrome,0.61
MWI,2019,Gastritis and duodenitis,0.59
MWI,2019,Skin diseases,0.54
MWI,2019,Appendicitis,0.5
MWI,2019,Acute hepatitis B,0.47
MWI,2019,Sickle cell disorders and trait,0.46
MWI,2019,Leukaemia,0.44
MWI,2019,Rabies,0.38
MWI,2019,Upper respiratory infections,0.32
MWI,2019,Natural disasters,0.32
MWI,2019,Brain and nervous system cancers,0.3
MWI,2019,Encephalitis,0.26
MWI,2019,Drug use disorders,0.26
MWI,2019,Inflammatory bowel disease,0.25
MWI,2019,Larynx cancer,0.24
MWI,2019,Pancreas cancer,0.2
MWI,2019,Rheumatoid arthritis,0.15
MWI,2019,Thyroid cancer,0.14
MWI,2019,Corpus uteri cancer,0.12
MWI,2019,Cysticercosis,0.09
MWI,2019,Acute hepatitis C,0.08
MWI,2019,Testicular cancer,0.07
MWI,2019,Echinococcosis,0.05
MWI,2019,Dengue,0.05
MWI,2019,Urolithiasis,0.05
MWI,2019,Multiple sclerosis,0.05
MWI,2019,Gonorrhoea,0.04
MWI,2019,Measles,0.03
MWI,2019,Otitis media,0.03
MWI,2019,Gynecological diseases,0.03
MWI,2019,Ascariasis,0.02
MWI,2019,Acute hepatitis E,0.02
MWI,2019,Gallbladder and biliary tract cancer,0.02
MWI,2019,Thalassaemias,0.02
MWI,2019,Mesothelioma,0.01
MWI,2019,Chlamydia,0.01
MWI,2019,Diphtheria,0.01
MWI,2019,Collective violence and legal intervention,0.01
MWI,2019,Oral conditions,0.0
MWI,2019,Osteoarthritis,0.0
MWI,2019,Gout,0.0
MWI,2019,Back and neck pain,0.0
MWI,2019,Migraine,0.0
MWI,2019,Non-migraine headache,0.0
MWI,2019,Glaucoma,0.0
MWI,2019,Cataracts,0.0
MWI,2019,Uncorrected refractive errors,0.0
MWI,2019,Macular degeneration,0.0
MWI,2019,Other vision loss,0.0
MWI,2019,Other hearing loss,0.0
MWI,2019,Infertility,0.0
MWI,2019,Benign prostatic hyperplasia,0.0
MWI,2019,Trichomoniasis,0.0
MWI,2019,Genital herpes,0.0
MWI,2019,Trichuriasis,0.0
MWI,2019,Hookworm disease,0.0
MWI,2019,Food-bourne trematodes,0.0
MWI,2019,Leprosy,0.0
MWI,2019,African trypanosomiasis,0.0
MWI,2019,Chagas disease,0.0
MWI,2019,Trachoma,0.0
MWI,2019,Yellow fever,0.0
MWI,2019,Leishmaniasis,0.0
MWI,2019,Lymphatic filariasis,0.0
MWI,2019,Onchocerciasis,0.0
MWI,2019,Depressive disorders,0.0
MWI,2019,Bipolar disorder,0.0
MWI,2019,Schizophrenia,0.0
MWI,2019,Iodine deficiency,0.0
MWI,2019,Vitamin A deficiency,0.0
MWI,2019,Iron-deficiency anaemia,0.0
MWI,2019,Anxiety disorders,0.0
MWI,2019,Eating disorders,0.0
MWI,2019,Autism and Asperger syndrome,0.0
MWI,2019,Childhood behavioural disorders,0.0
MWI,2019,Idiopathic intellectual disability,0.0
MLI,2019,Neonatal conditions,117.61
MLI,2019,Lower respiratory infections,75.56
MLI,2019,Diarrhoeal diseases,68.12
MLI,2019,Malaria,59.28
MLI,2019,Stroke,31.28
MLI,2019,Ischaemic heart disease,29.99
MLI,2019,Protein-energy malnutrition,29.68
MLI,2019,HIV/AIDS,29.36
MLI,2019,Meningitis,23.0
MLI,2019,Road injury,22.66
MLI,2019,Congenital anomalies,19.0
MLI,2019,Maternal conditions,14.51
MLI,2019,Cirrhosis of the liver,13.87
MLI,2019,Diabetes mellitus,11.62
MLI,2019,Kidney diseases,11.09
MLI,2019,Interpersonal violence,10.63
MLI,2019,Chronic obstructive pulmonary disease,10.01
MLI,2019,Cervix uteri cancer,8.8
MLI,2019,Measles,7.86
MLI,2019,Tuberculosis,7.57
