Country,Cause,Type,Year,Deaths per 100K people,Deaths,source
Madagascar,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,138.76,"21,925","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,20.4,"5,507","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Hypertensive heart disease,Noncommunicable diseases,2019,22.99,"6,208","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Road injury,Injuries,2019,29.18,"7,880","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Measles,"Communicable, maternal, neonatal, and nutritional diseases",2019,33.97,"9,172","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,41.06,"11,085","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,42.98,"11,606","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Ischaemic heart disease,Noncommunicable diseases,2019,45.88,"12,388","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,51.51,"13,908","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,54.09,"14,605","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Stroke,Noncommunicable diseases,2019,66.53,"17,964","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Road injury,Injuries,2000,25.67,"2,798","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Ischaemic heart disease,Noncommunicable diseases,2000,40.16,"4,377","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Stroke,Noncommunicable diseases,2000,45.24,"4,931","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Protein-energy malnutrition,"Communicable, maternal, neonatal, and nutritional diseases",2000,48.86,"5,326","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2000,53.41,"5,822","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,63.04,"6,871","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,158.88,"17,318","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,169.44,"18,469","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,203.12,"22,140","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,204.33,"22,272","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Road injury,Injuries,2019,22.66,"4,465","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2019,23.0,"4,531","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,29.36,"5,785","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Protein-energy malnutrition,"Communicable, maternal, neonatal, and nutritional diseases",2019,29.68,"5,848","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Ischaemic heart disease,Noncommunicable diseases,2019,29.99,"5,907","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Stroke,Noncommunicable diseases,2019,31.28,"6,163","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,59.28,"11,678","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,68.12,"13,419","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,75.56,"14,885","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,117.61,"23,169","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Hypertensive heart disease,Noncommunicable diseases,2000,22.79,"4,033","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diabetes mellitus,Noncommunicable diseases,2000,23.15,"4,097","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Road injury,Injuries,2000,33.99,"6,017","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Ischaemic heart disease,Noncommunicable diseases,2000,39.41,"6,976","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Stroke,Noncommunicable diseases,2000,84.05,"14,877","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,113.99,"20,176","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,133.41,"23,613","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,174.54,"30,894","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,191.73,"33,936","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,215.85,"38,206","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Hypertensive heart disease,Noncommunicable diseases,2019,19.03,"5,786","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diabetes mellitus,Noncommunicable diseases,2019,22.62,"6,877","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Road injury,Injuries,2019,29.99,"9,117","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Ischaemic heart disease,Noncommunicable diseases,2019,41.52,"12,621","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,42.52,"12,928","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,49.25,"14,971","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,73.83,"22,445","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Stroke,Noncommunicable diseases,2019,76.02,"23,110","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,91.5,"27,817","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,165.89,"50,430","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Congenital anomalies,Noncommunicable diseases,2000,15.42,405,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,23.43,616,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Road injury,Injuries,2000,26.08,686,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Stroke,Noncommunicable diseases,2000,32.65,859,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,35.81,942,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Ischaemic heart disease,Noncommunicable diseases,2000,36.56,962,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,56.13,"1,476","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,85.75,"2,255","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,107.13,"2,818","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,141.64,"3,725","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,14.11,639,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Congenital anomalies,Noncommunicable diseases,2019,14.7,665,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,15.83,717,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Road injury,Injuries,2019,25.6,"1,158","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Stroke,Noncommunicable diseases,2019,28.88,"1,307","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,31.43,"1,423","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Ischaemic heart disease,Noncommunicable diseases,2019,36.14,"1,636","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,36.6,"1,656","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,60.89,"2,756","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,94.49,"4,276","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Colon and rectum cancers,Noncommunicable diseases,2000,4.68,55,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Breast cancer,Noncommunicable diseases,2000,6.52,77,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2000,7.6,90,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Hypertensive heart disease,Noncommunicable diseases,2000,17.54,208,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,21.56,256,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000,31.5,373,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Stroke,Noncommunicable diseases,2000,57.12,677,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Kidney diseases,Noncommunicable diseases,2000,71.28,845,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Diabetes mellitus,Noncommunicable diseases,2000,96.54,"1,144","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Ischaemic heart disease,Noncommunicable diseases,2000,117.5,"1,393","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Colon and rectum cancers,Noncommunicable diseases,2019,14.35,182,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2019,14.36,182,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Breast cancer,Noncommunicable diseases,2019,18.29,232,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,27.26,346,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Hypertensive heart disease,Noncommunicable diseases,2019,46.6,592,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019,50.91,646,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Kidney diseases,Noncommunicable diseases,2019,57.04,724,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Stroke,Noncommunicable diseases,2019,77.58,985,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Ischaemic heart disease,Noncommunicable diseases,2019,142.15,"1,805","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritius,Diabetes mellitus,Noncommunicable diseases,2019,147.54,"1,873","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,23.26,"2,582","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Road injury,Injuries,2000,31.36,"3,480","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Cirrhosis of the liver,Noncommunicable diseases,2000,41.58,"4,616","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Ischaemic heart disease,Noncommunicable diseases,2000,48.44,"5,377","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Stroke,Noncommunicable diseases,2000,62.25,"6,910","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,132.62,"14,721","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,143.23,"15,898","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,149.17,"16,558","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000,197.8,"21,956","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,556.6,"61,783","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,16.09,"2,992","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Cirrhosis of the liver,Noncommunicable diseases,2019,17.52,"3,259","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Ischaemic heart disease,Noncommunicable diseases,2019,26.5,"4,929","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,31.09,"5,782","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Stroke,Noncommunicable diseases,2019,31.93,"5,939","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Road injury,Injuries,2019,33.45,"6,221","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019,33.91,"6,308","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,41.61,"7,739","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,55.79,"10,377","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Malawi,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,69.03,"12,839","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000,22.49,404,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Road injury,Injuries,2000,22.54,404,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Diabetes mellitus,Noncommunicable diseases,2000,32.37,581,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000,45.95,825,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Ischaemic heart disease,Noncommunicable diseases,2000,51.06,916,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000,58.2,"1,044","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000,59.51,"1,068","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Stroke,Noncommunicable diseases,2000,65.74,"1,180","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000,91.56,"1,643","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000,380.33,"6,825","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019,18.49,461,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019,25.85,645,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Diabetes mellitus,Noncommunicable diseases,2019,29.04,724,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Road injury,Injuries,2019,34.81,868,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019,44.71,"1,115","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Ischaemic heart disease,Noncommunicable diseases,2019,48.93,"1,221","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Stroke,Noncommunicable diseases,2019,53.43,"1,333","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019,56.78,"1,416","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019,58.71,"1,464","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Namibia,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019,117.39,"2,928","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Niger,Cirrhosis of the liver,Noncommunicable diseases,2000,21.79,"2,463","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Niger,Road injury,Injuries,2000,28.51,"3,222","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Niger,Ischaemic heart disease,Noncommunicable diseases,2000,33.09,"3,739","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Niger,Stroke,Noncommunicable diseases,2000,40.5,"4,577","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Niger,Congenital anomalies,Noncommunicable diseases,2000,40.79,"4,609","Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
