Country,Cause,Type,Year,Deaths per 100K people,Deaths,missing,source
Libya,Collective violence and legal intervention,Injuries,2000.0,1.15,62,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Alzheimer disease and other dementias,Noncommunicable diseases,2000.0,7.0,375,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,7.11,381,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Diabetes mellitus,Noncommunicable diseases,2000.0,7.5,402,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Hypertensive heart disease,Noncommunicable diseases,2000.0,8.86,475,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Kidney diseases,Noncommunicable diseases,2000.0,12.83,687,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,14.58,781,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Road injury,Injuries,2000.0,20.61,"1,104",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Stroke,Noncommunicable diseases,2000.0,32.73,"1,754",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Ischaemic heart disease,Noncommunicable diseases,2000.0,78.73,"4,218",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Alzheimer disease and other dementias,Noncommunicable diseases,2019.0,10.96,743,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,10.97,744,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Diabetes mellitus,Noncommunicable diseases,2019.0,11.85,803,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,11.98,812,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Hypertensive heart disease,Noncommunicable diseases,2019.0,13.5,915,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Collective violence and legal intervention,Injuries,2019.0,15.56,"1,055",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Kidney diseases,Noncommunicable diseases,2019.0,17.5,"1,186",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Road injury,Injuries,2019.0,21.3,"1,444",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Stroke,Noncommunicable diseases,2019.0,38.41,"2,603",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Libya,Ischaemic heart disease,Noncommunicable diseases,2019.0,97.53,"6,610",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Self-harm,Injuries,2000.0,28.56,581,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000.0,38.19,776,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Diabetes mellitus,Noncommunicable diseases,2000.0,41.23,838,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Ischaemic heart disease,Noncommunicable diseases,2000.0,52.67,"1,071",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,54.84,"1,115",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Stroke,Noncommunicable diseases,2000.0,80.85,"1,644",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,96.24,"1,956",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,110.92,"2,255",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,111.12,"2,259",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,567.66,"11,540",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019.0,51.85,"1,102",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,56.86,"1,208",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Self-harm,Injuries,2019.0,72.44,"1,539",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Diabetes mellitus,Noncommunicable diseases,2019.0,94.09,"2,000",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Ischaemic heart disease,Noncommunicable diseases,2019.0,98.85,"2,101",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,101.31,"2,153",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,110.77,"2,354",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Stroke,Noncommunicable diseases,2019.0,132.54,"2,817",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,151.24,"3,214",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Lesotho,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,224.32,"4,767",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Diabetes mellitus,Noncommunicable diseases,2000.0,9.35,"2,692",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Chronic obstructive pulmonary disease,Noncommunicable diseases,2000.0,10.46,"3,014",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2000.0,10.58,"3,048",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Kidney diseases,Noncommunicable diseases,2000.0,16.6,"4,782",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Hypertensive heart disease,Noncommunicable diseases,2000.0,19.24,"5,542",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Road injury,Injuries,2000.0,23.85,"6,870",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,30.43,"8,765",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,49.68,"14,307",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Stroke,Noncommunicable diseases,2000.0,63.72,"18,350",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Ischaemic heart disease,Noncommunicable diseases,2000.0,150.13,"43,238",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Road injury,Injuries,2019.0,16.94,"6,185",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Chronic obstructive pulmonary disease,Noncommunicable diseases,2019.0,17.25,"6,296",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,"Trachea, bronchus, lung cancers",Noncommunicable diseases,2019.0,18.04,"6,585",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,19.83,"7,237",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,20.11,"7,339",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Diabetes mellitus,Noncommunicable diseases,2019.0,20.21,"7,377",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Kidney diseases,Noncommunicable diseases,2019.0,27.99,"10,216",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Hypertensive heart disease,Noncommunicable diseases,2019.0,29.41,"10,736",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Stroke,Noncommunicable diseases,2019.0,87.29,"31,861",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Morocco,Ischaemic heart disease,Noncommunicable diseases,2019.0,211.89,"77,340",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,14.26,"2,253",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Hypertensive heart disease,Noncommunicable diseases,2000.0,23.52,"3,716",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Measles,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,24.48,"3,868",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Road injury,Injuries,2000.0,26.57,"4,198",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Ischaemic heart disease,Noncommunicable diseases,2000.0,42.41,"6,700",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Stroke,Noncommunicable diseases,2000.0,67.71,"10,698",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,84.01,"13,273",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,106.92,"16,893",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,112.18,"17,724",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,138.76,"21,925",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,20.4,"5,507",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Hypertensive heart disease,Noncommunicable diseases,2019.0,22.99,"6,208",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Road injury,Injuries,2019.0,29.18,"7,880",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Measles,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,33.97,"9,172",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,41.06,"11,085",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,42.98,"11,606",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Ischaemic heart disease,Noncommunicable diseases,2019.0,45.88,"12,388",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,51.51,"13,908",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,54.09,"14,605",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Madagascar,Stroke,Noncommunicable diseases,2019.0,66.53,"17,964",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Road injury,Injuries,2000.0,25.67,"2,798",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Ischaemic heart disease,Noncommunicable diseases,2000.0,40.16,"4,377",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Stroke,Noncommunicable diseases,2000.0,45.24,"4,931",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Protein-energy malnutrition,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,48.86,"5,326",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,53.41,"5,822",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,63.04,"6,871",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,158.88,"17,318",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,169.44,"18,469",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,203.12,"22,140",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,204.33,"22,272",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Road injury,Injuries,2019.0,22.66,"4,465",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Meningitis,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,23.0,"4,531",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,29.36,"5,785",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Protein-energy malnutrition,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,29.68,"5,848",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Ischaemic heart disease,Noncommunicable diseases,2019.0,29.99,"5,907",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Stroke,Noncommunicable diseases,2019.0,31.28,"6,163",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,59.28,"11,678",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,68.12,"13,419",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,75.56,"14,885",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mali,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,117.61,"23,169",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Hypertensive heart disease,Noncommunicable diseases,2000.0,22.79,"4,033",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diabetes mellitus,Noncommunicable diseases,2000.0,23.15,"4,097",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Road injury,Injuries,2000.0,33.99,"6,017",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Ischaemic heart disease,Noncommunicable diseases,2000.0,39.41,"6,976",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Stroke,Noncommunicable diseases,2000.0,84.05,"14,877",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,113.99,"20,176",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,133.41,"23,613",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,174.54,"30,894",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,191.73,"33,936",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,215.85,"38,206",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Hypertensive heart disease,Noncommunicable diseases,2019.0,19.03,"5,786",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diabetes mellitus,Noncommunicable diseases,2019.0,22.62,"6,877",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Road injury,Injuries,2019.0,29.99,"9,117",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Ischaemic heart disease,Noncommunicable diseases,2019.0,41.52,"12,621",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,42.52,"12,928",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,49.25,"14,971",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,73.83,"22,445",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Stroke,Noncommunicable diseases,2019.0,76.02,"23,110",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,91.5,"27,817",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mozambique,HIV/AIDS,"Communicable, maternal, neonatal, and nutritional diseases",2019.0,165.89,"50,430",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Congenital anomalies,Noncommunicable diseases,2000.0,15.42,405,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Maternal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,23.43,616,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Road injury,Injuries,2000.0,26.08,686,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Stroke,Noncommunicable diseases,2000.0,32.65,859,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Malaria,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,35.81,942,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Ischaemic heart disease,Noncommunicable diseases,2000.0,36.56,962,False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Tuberculosis,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,56.13,"1,476",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Diarrhoeal diseases,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,85.75,"2,255",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Lower respiratory infections,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,107.13,"2,818",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
Mauritania,Neonatal conditions,"Communicable, maternal, neonatal, and nutritional diseases",2000.0,141.64,"3,725",False,"Global Health Estimates 2020: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2019. Geneva, World Health Organization; 2020."
