date,value,iso_code,name_short,source
2023-07-08,24.42,,Comoros,WFP HungerMapLive
2023-07-08,28.69,,Congo Republic,WFP HungerMapLive
2023-07-08,10.16,,Cote d'Ivoire,WFP HungerMapLive
2023-07-08,43.72,,DR Congo,WFP HungerMapLive
2023-07-08,22.88,,Djibouti,WFP HungerMapLive
2023-07-08,13.89,,Egypt,WFP HungerMapLive
2023-07-08,17.45,,Eswatini,WFP HungerMapLive
2023-07-08,21.97,,Gambia,WFP HungerMapLive
2023-07-08,14.62,,Ghana,WFP HungerMapLive
2023-07-08,44.05,,Guinea,WFP HungerMapLive
2023-07-08,24.88,,Guinea-Bissau,WFP HungerMapLive
2023-07-08,23.0,,Kenya,WFP HungerMapLive
2023-07-08,29.54,,Lesotho,WFP HungerMapLive
2023-07-08,30.32,,Liberia,WFP HungerMapLive
2023-07-08,14.29,,Libya,WFP HungerMapLive
2023-07-08,26.48,,Madagascar,WFP HungerMapLive
2023-07-08,21.04,,Malawi,WFP HungerMapLive
2023-07-08,52.04,,Mali,WFP HungerMapLive
2023-07-08,26.74,,Mauritania,WFP HungerMapLive
2023-07-08,17.6,,Morocco,WFP HungerMapLive
2023-07-08,26.18,,Mozambique,WFP HungerMapLive
2023-07-08,9.33,,Namibia,WFP HungerMapLive
2023-07-08,65.81,,Niger,WFP HungerMapLive
2023-07-08,28.38,,Nigeria,WFP HungerMapLive
2023-07-08,25.67,,Rwanda,WFP HungerMapLive
2023-07-08,13.48,,Sao Tome and Principe,WFP HungerMapLive
2023-07-08,27.52,,Senegal,WFP HungerMapLive
2023-07-08,56.13,,Sierra Leone,WFP HungerMapLive
2023-07-08,83.0,,Somalia,WFP HungerMapLive
2023-07-08,42.07,,South Sudan,WFP HungerMapLive
2023-07-08,31.39,,Sudan,WFP HungerMapLive
2023-07-08,7.66,,Tanzania,WFP HungerMapLive
2023-07-08,16.55,,Togo,WFP HungerMapLive
2023-07-08,13.12,,Tunisia,WFP HungerMapLive
2023-07-08,30.54,,Uganda,WFP HungerMapLive
2023-07-08,20.36,,Zambia,WFP HungerMapLive
2023-07-08,24.25,,Zimbabwe,WFP HungerMapLive
2023-07-07,24.96,,Africa (median),WFP HungerMapLive
2023-07-07,18.8,,Algeria,WFP HungerMapLive
2023-07-07,12.57,,Angola,WFP HungerMapLive
2023-07-07,21.45,,Botswana,WFP HungerMapLive
2023-07-07,47.93,,Burkina Faso,WFP HungerMapLive
2023-07-07,31.02,,Burundi,WFP HungerMapLive
2023-07-07,24.24,,Cabo Verde,WFP HungerMapLive
2023-07-07,31.06,,Cameroon,WFP HungerMapLive
2023-07-07,34.97,,Central African Republic,WFP HungerMapLive
2023-07-07,47.15,,Chad,WFP HungerMapLive
2023-07-07,24.42,,Comoros,WFP HungerMapLive
2023-07-07,35.29,,Congo Republic,WFP HungerMapLive
2023-07-07,10.08,,Cote d'Ivoire,WFP HungerMapLive
2023-07-07,43.75,,DR Congo,WFP HungerMapLive
2023-07-07,22.88,,Djibouti,WFP HungerMapLive
2023-07-07,14.12,,Egypt,WFP HungerMapLive
2023-07-07,17.45,,Eswatini,WFP HungerMapLive
2023-07-07,21.98,,Gambia,WFP HungerMapLive
2023-07-07,14.61,,Ghana,WFP HungerMapLive
2023-07-07,44.35,,Guinea,WFP HungerMapLive
2023-07-07,24.91,,Guinea-Bissau,WFP HungerMapLive
2023-07-07,23.12,,Kenya,WFP HungerMapLive
2023-07-07,29.56,,Lesotho,WFP HungerMapLive
2023-07-07,30.49,,Liberia,WFP HungerMapLive
2023-07-07,14.33,,Libya,WFP HungerMapLive
2023-07-07,26.74,,Madagascar,WFP HungerMapLive
2023-07-07,20.94,,Malawi,WFP HungerMapLive
2023-07-07,53.22,,Mali,WFP HungerMapLive
2023-07-07,26.78,,Mauritania,WFP HungerMapLive
2023-07-07,17.6,,Morocco,WFP HungerMapLive
2023-07-07,26.38,,Mozambique,WFP HungerMapLive
2023-07-07,9.22,,Namibia,WFP HungerMapLive
2023-07-07,66.4,,Niger,WFP HungerMapLive
2023-07-07,32.73,,Nigeria,WFP HungerMapLive
2023-07-07,25.54,,Rwanda,WFP HungerMapLive
2023-07-07,13.39,,Sao Tome and Principe,WFP HungerMapLive
2023-07-07,27.56,,Senegal,WFP HungerMapLive
2023-07-07,54.66,,Sierra Leone,WFP HungerMapLive
2023-07-07,83.16,,Somalia,WFP HungerMapLive
2023-07-07,41.61,,South Sudan,WFP HungerMapLive
2023-07-07,31.26,,Sudan,WFP HungerMapLive
2023-07-07,7.74,,Tanzania,WFP HungerMapLive
2023-07-07,16.52,,Togo,WFP HungerMapLive
2023-07-07,13.28,,Tunisia,WFP HungerMapLive
2023-07-07,31.82,,Uganda,WFP HungerMapLive
2023-07-07,20.25,,Zambia,WFP HungerMapLive
2023-07-07,25.39,,Zimbabwe,WFP HungerMapLive
2023-07-06,24.96,,Africa (median),WFP HungerMapLive
2023-07-06,18.8,,Algeria,WFP HungerMapLive
2023-07-06,12.75,,Angola,WFP HungerMapLive
2023-07-06,21.45,,Botswana,WFP HungerMapLive
2023-07-06,48.41,,Burkina Faso,WFP HungerMapLive
2023-07-06,31.02,,Burundi,WFP HungerMapLive
2023-07-06,24.24,,Cabo Verde,WFP HungerMapLive
2023-07-06,30.84,,Cameroon,WFP HungerMapLive
2023-07-06,34.7,,Central African Republic,WFP HungerMapLive
2023-07-06,47.01,,Chad,WFP HungerMapLive
2023-07-06,24.42,,Comoros,WFP HungerMapLive
2023-07-06,35.3,,Congo Republic,WFP HungerMapLive
2023-07-06,10.15,,Cote d'Ivoire,WFP HungerMapLive
2023-07-06,43.73,,DR Congo,WFP HungerMapLive
2023-07-06,22.88,,Djibouti,WFP HungerMapLive
2023-07-06,14.2,,Egypt,WFP HungerMapLive
2023-07-06,17.45,,Eswatini,WFP HungerMapLive
2023-07-06,21.98,,Gambia,WFP HungerMapLive
2023-07-06,14.61,,Ghana,WFP HungerMapLive
2023-07-06,44.47,,Guinea,WFP HungerMapLive
2023-07-06,24.91,,Guinea-Bissau,WFP HungerMapLive
2023-07-06,24.11,,Kenya,WFP HungerMapLive
2023-07-06,29.56,,Lesotho,WFP HungerMapLive
2023-07-06,30.54,,Liberia,WFP HungerMapLive
2023-07-06,14.46,,Libya,WFP HungerMapLive
2023-07-06,27.15,,Madagascar,WFP HungerMapLive
2023-07-06,21.06,,Malawi,WFP HungerMapLive
2023-07-06,54.51,,Mali,WFP HungerMapLive
2023-07-06,27.01,,Mauritania,WFP HungerMapLive
2023-07-06,17.6,,Morocco,WFP HungerMapLive
2023-07-06,25.58,,Mozambique,WFP HungerMapLive
2023-07-06,9.46,,Namibia,WFP HungerMapLive
2023-07-06,66.94,,Niger,WFP HungerMapLive
2023-07-06,32.57,,Nigeria,WFP HungerMapLive
2023-07-06,25.54,,Rwanda,WFP HungerMapLive
2023-07-06,13.52,,Sao Tome and Principe,WFP HungerMapLive
2023-07-06,27.56,,Senegal,WFP HungerMapLive
2023-07-06,55.31,,Sierra Leone,WFP HungerMapLive
2023-07-06,83.01,,Somalia,WFP HungerMapLive
2023-07-06,41.64,,South Sudan,WFP HungerMapLive
2023-07-06,31.26,,Sudan,WFP HungerMapLive
2023-07-06,7.7,,Tanzania,WFP HungerMapLive
2023-07-06,16.54,,Togo,WFP HungerMapLive
2023-07-06,13.28,,Tunisia,WFP HungerMapLive
2023-07-06,31.82,,Uganda,WFP HungerMapLive
2023-07-06,20.41,,Zambia,WFP HungerMapLive
2023-07-06,25.68,,Zimbabwe,WFP HungerMapLive
2023-07-05,24.96,,Africa (median),WFP HungerMapLive
2023-07-05,18.81,,Algeria,WFP HungerMapLive
2023-07-05,12.64,,Angola,WFP HungerMapLive
2023-07-05,21.45,,Botswana,WFP HungerMapLive
2023-07-05,48.71,,Burkina Faso,WFP HungerMapLive
2023-07-05,31.02,,Burundi,WFP HungerMapLive
2023-07-05,24.26,,Cabo Verde,WFP HungerMapLive
2023-07-05,31.03,,Cameroon,WFP HungerMapLive
2023-07-05,35.19,,Central African Republic,WFP HungerMapLive
2023-07-05,46.74,,Chad,WFP HungerMapLive
2023-07-05,24.42,,Comoros,WFP HungerMapLive
2023-07-05,34.78,,Congo Republic,WFP HungerMapLive
2023-07-05,10.08,,Cote d'Ivoire,WFP HungerMapLive
2023-07-05,44.12,,DR Congo,WFP HungerMapLive
2023-07-05,22.88,,Djibouti,WFP HungerMapLive
2023-07-05,14.33,,Egypt,WFP HungerMapLive
2023-07-05,17.45,,Eswatini,WFP HungerMapLive
2023-07-05,21.99,,Gambia,WFP HungerMapLive
2023-07-05,14.61,,Ghana,WFP HungerMapLive
2023-07-05,44.65,,Guinea,WFP HungerMapLive
2023-07-05,24.91,,Guinea-Bissau,WFP HungerMapLive
2023-07-05,24.13,,Kenya,WFP HungerMapLive
2023-07-05,29.56,,Lesotho,WFP HungerMapLive
2023-07-05,30.57,,Liberia,WFP HungerMapLive
2023-07-05,14.47,,Libya,WFP HungerMapLive
2023-07-05,27.25,,Madagascar,WFP HungerMapLive
2023-07-05,20.87,,Malawi,WFP HungerMapLive
2023-07-05,55.01,,Mali,WFP HungerMapLive
2023-07-05,27.2,,Mauritania,WFP HungerMapLive
2023-07-05,17.55,,Morocco,WFP HungerMapLive
2023-07-05,25.63,,Mozambique,WFP HungerMapLive
2023-07-05,9.58,,Namibia,WFP HungerMapLive
2023-07-05,67.15,,Niger,WFP HungerMapLive
2023-07-05,32.48,,Nigeria,WFP HungerMapLive
2023-07-05,25.59,,Rwanda,WFP HungerMapLive
2023-07-05,13.53,,Sao Tome and Principe,WFP HungerMapLive
2023-07-05,27.56,,Senegal,WFP HungerMapLive
2023-07-05,55.2,,Sierra Leone,WFP HungerMapLive
2023-07-05,83.03,,Somalia,WFP HungerMapLive
2023-07-05,41.64,,South Sudan,WFP HungerMapLive
2023-07-05,31.26,,Sudan,WFP HungerMapLive
2023-07-05,7.67,,Tanzania,WFP HungerMapLive
2023-07-05,16.54,,Togo,WFP HungerMapLive
2023-07-05,13.31,,Tunisia,WFP HungerMapLive
2023-07-05,31.81,,Uganda,WFP HungerMapLive
2023-07-05,19.99,,Zambia,WFP HungerMapLive
2023-07-05,25.67,,Zimbabwe,WFP HungerMapLive
2023-07-04,24.92,,Africa (median),WFP HungerMapLive
2023-07-04,18.81,,Algeria,WFP HungerMapLive
2023-07-04,12.56,,Angola,WFP HungerMapLive
2023-07-04,21.45,,Botswana,WFP HungerMapLive
2023-07-04,49.25,,Burkina Faso,WFP HungerMapLive
2023-07-04,30.91,,Burundi,WFP HungerMapLive
2023-07-04,24.28,,Cabo Verde,WFP HungerMapLive
2023-07-04,31.22,,Cameroon,WFP HungerMapLive
2023-07-04,34.96,,Central African Republic,WFP HungerMapLive
2023-07-04,46.72,,Chad,WFP HungerMapLive
2023-07-04,24.42,,Comoros,WFP HungerMapLive
2023-07-04,35.17,,Congo Republic,WFP HungerMapLive
2023-07-04,9.99,,Cote d'Ivoire,WFP HungerMapLive
2023-07-04,44.12,,DR Congo,WFP HungerMapLive
2023-07-04,22.88,,Djibouti,WFP HungerMapLive
2023-07-04,14.33,,Egypt,WFP HungerMapLive
2023-07-04,17.45,,Eswatini,WFP HungerMapLive
2023-07-04,21.99,,Gambia,WFP HungerMapLive
2023-07-04,14.61,,Ghana,WFP HungerMapLive
2023-07-04,44.16,,Guinea,WFP HungerMapLive
2023-07-04,24.92,,Guinea-Bissau,WFP HungerMapLive
2023-07-04,24.45,,Kenya,WFP HungerMapLive
2023-07-04,29.57,,Lesotho,WFP HungerMapLive
2023-07-04,30.57,,Liberia,WFP HungerMapLive
2023-07-04,14.47,,Libya,WFP HungerMapLive
2023-07-04,27.04,,Madagascar,WFP HungerMapLive
2023-07-04,20.87,,Malawi,WFP HungerMapLive
2023-07-04,55.25,,Mali,WFP HungerMapLive
2023-07-04,27.19,,Mauritania,WFP HungerMapLive
2023-07-04,17.52,,Morocco,WFP HungerMapLive
2023-07-04,25.55,,Mozambique,WFP HungerMapLive
2023-07-04,9.47,,Namibia,WFP HungerMapLive
2023-07-04,68.15,,Niger,WFP HungerMapLive
2023-07-04,32.54,,Nigeria,WFP HungerMapLive
2023-07-04,25.46,,Rwanda,WFP HungerMapLive
2023-07-04,13.53,,Sao Tome and Principe,WFP HungerMapLive
2023-07-04,27.57,,Senegal,WFP HungerMapLive
2023-07-04,54.75,,Sierra Leone,WFP HungerMapLive
2023-07-04,82.85,,Somalia,WFP HungerMapLive
2023-07-04,42.06,,South Sudan,WFP HungerMapLive
2023-07-04,31.28,,Sudan,WFP HungerMapLive
2023-07-04,7.66,,Tanzania,WFP HungerMapLive
2023-07-04,16.62,,Togo,WFP HungerMapLive
2023-07-04,13.37,,Tunisia,WFP HungerMapLive
2023-07-04,31.74,,Uganda,WFP HungerMapLive
2023-07-04,19.93,,Zambia,WFP HungerMapLive
2023-07-04,24.79,,Zimbabwe,WFP HungerMapLive
2023-07-03,24.92,,Africa (median),WFP HungerMapLive
2023-07-03,18.84,,Algeria,WFP HungerMapLive
2023-07-03,12.58,,Angola,WFP HungerMapLive
2023-07-03,21.47,,Botswana,WFP HungerMapLive
2023-07-03,49.38,,Burkina Faso,WFP HungerMapLive
2023-07-03,30.93,,Burundi,WFP HungerMapLive
2023-07-03,24.45,,Cabo Verde,WFP HungerMapLive
2023-07-03,31.84,,Cameroon,WFP HungerMapLive
2023-07-03,35.13,,Central African Republic,WFP HungerMapLive
2023-07-03,46.65,,Chad,WFP HungerMapLive
2023-07-03,24.85,,Comoros,WFP HungerMapLive
2023-07-03,35.84,,Congo Republic,WFP HungerMapLive
2023-07-03,10.12,,Cote d'Ivoire,WFP HungerMapLive
2023-07-03,43.92,,DR Congo,WFP HungerMapLive
2023-07-03,22.93,,Djibouti,WFP HungerMapLive
2023-07-03,14.31,,Egypt,WFP HungerMapLive
2023-07-03,17.37,,Eswatini,WFP HungerMapLive
2023-07-03,21.97,,Gambia,WFP HungerMapLive
2023-07-03,14.68,,Ghana,WFP HungerMapLive
2023-07-03,43.5,,Guinea,WFP HungerMapLive
2023-07-03,24.92,,Guinea-Bissau,WFP HungerMapLive
2023-07-03,25.48,,Kenya,WFP HungerMapLive
2023-07-03,29.32,,Lesotho,WFP HungerMapLive
2023-07-03,30.59,,Liberia,WFP HungerMapLive
2023-07-03,14.47,,Libya,WFP HungerMapLive
2023-07-03,27.27,,Madagascar,WFP HungerMapLive
2023-07-03,20.8,,Malawi,WFP HungerMapLive
2023-07-03,55.49,,Mali,WFP HungerMapLive
2023-07-03,27.11,,Mauritania,WFP HungerMapLive
2023-07-03,17.52,,Morocco,WFP HungerMapLive
2023-07-03,24.74,,Mozambique,WFP HungerMapLive
2023-07-03,9.55,,Namibia,WFP HungerMapLive
2023-07-03,68.74,,Niger,WFP HungerMapLive
2023-07-03,32.63,,Nigeria,WFP HungerMapLive
2023-07-03,25.46,,Rwanda,WFP HungerMapLive
2023-07-03,13.61,,Sao Tome and Principe,WFP HungerMapLive
2023-07-03,27.56,,Senegal,WFP HungerMapLive
2023-07-03,54.59,,Sierra Leone,WFP HungerMapLive
2023-07-03,83.77,,Somalia,WFP HungerMapLive
2023-07-03,41.92,,South Sudan,WFP HungerMapLive
2023-07-03,31.24,,Sudan,WFP HungerMapLive
2023-07-03,7.6,,Tanzania,WFP HungerMapLive
2023-07-03,16.75,,Togo,WFP HungerMapLive
2023-07-03,13.5,,Tunisia,WFP HungerMapLive
2023-07-03,31.77,,Uganda,WFP HungerMapLive
2023-07-03,19.51,,Zambia,WFP HungerMapLive
2023-07-03,24.84,,Zimbabwe,WFP HungerMapLive
2023-07-02,24.93,,Africa (median),WFP HungerMapLive
2023-07-02,18.84,,Algeria,WFP HungerMapLive
2023-07-02,12.51,,Angola,WFP HungerMapLive
2023-07-02,21.47,,Botswana,WFP HungerMapLive
2023-07-02,49.22,,Burkina Faso,WFP HungerMapLive
2023-07-02,30.93,,Burundi,WFP HungerMapLive
2023-07-02,24.45,,Cabo Verde,WFP HungerMapLive
2023-07-02,32.43,,Cameroon,WFP HungerMapLive
2023-07-02,35.12,,Central African Republic,WFP HungerMapLive
2023-07-02,46.36,,Chad,WFP HungerMapLive
2023-07-02,24.85,,Comoros,WFP HungerMapLive
2023-07-02,35.71,,Congo Republic,WFP HungerMapLive
2023-07-02,10.0,,Cote d'Ivoire,WFP HungerMapLive
2023-07-02,44.28,,DR Congo,WFP HungerMapLive
2023-07-02,22.93,,Djibouti,WFP HungerMapLive
2023-07-02,14.32,,Egypt,WFP HungerMapLive
2023-07-02,17.37,,Eswatini,WFP HungerMapLive
2023-07-02,21.97,,Gambia,WFP HungerMapLive
2023-07-02,14.68,,Ghana,WFP HungerMapLive
2023-07-02,42.79,,Guinea,WFP HungerMapLive
2023-07-02,24.93,,Guinea-Bissau,WFP HungerMapLive
2023-07-02,25.79,,Kenya,WFP HungerMapLive
2023-07-02,29.32,,Lesotho,WFP HungerMapLive
2023-07-02,30.59,,Liberia,WFP HungerMapLive
2023-07-02,14.47,,Libya,WFP HungerMapLive
2023-07-02,27.18,,Madagascar,WFP HungerMapLive
2023-07-02,20.68,,Malawi,WFP HungerMapLive
2023-07-02,55.35,,Mali,WFP HungerMapLive
2023-07-02,27.24,,Mauritania,WFP HungerMapLive
2023-07-02,17.52,,Morocco,WFP HungerMapLive
2023-07-02,24.61,,Mozambique,WFP HungerMapLive
2023-07-02,9.45,,Namibia,WFP HungerMapLive
2023-07-02,68.32,,Niger,WFP HungerMapLive
2023-07-02,32.65,,Nigeria,WFP HungerMapLive
2023-07-02,25.46,,Rwanda,WFP HungerMapLive
2023-07-02,13.69,,Sao Tome and Principe,WFP HungerMapLive
2023-07-02,27.58,,Senegal,WFP HungerMapLive
2023-07-02,54.63,,Sierra Leone,WFP HungerMapLive
2023-07-02,83.68,,Somalia,WFP HungerMapLive
2023-07-02,41.85,,South Sudan,WFP HungerMapLive
2023-07-02,31.24,,Sudan,WFP HungerMapLive
2023-07-02,7.51,,Tanzania,WFP HungerMapLive
2023-07-02,16.83,,Togo,WFP HungerMapLive
2023-07-02,13.56,,Tunisia,WFP HungerMapLive
2023-07-02,31.76,,Uganda,WFP HungerMapLive
2023-07-02,19.6,,Zambia,WFP HungerMapLive
2023-07-02,23.72,,Zimbabwe,WFP HungerMapLive
2023-07-01,24.95,,Africa (median),WFP HungerMapLive
2023-07-01,18.84,,Algeria,WFP HungerMapLive
2023-07-01,12.72,,Angola,WFP HungerMapLive
2023-07-01,21.53,,Botswana,WFP HungerMapLive
2023-07-01,49.03,,Burkina Faso,WFP HungerMapLive
2023-07-01,31.12,,Burundi,WFP HungerMapLive
2023-07-01,24.45,,Cabo Verde,WFP HungerMapLive
2023-07-01,32.74,,Cameroon,WFP HungerMapLive
2023-07-01,34.84,,Central African Republic,WFP HungerMapLive
2023-07-01,46.12,,Chad,WFP HungerMapLive
2023-07-01,24.85,,Comoros,WFP HungerMapLive
2023-07-01,36.01,,Congo Republic,WFP HungerMapLive
2023-07-01,10.03,,Cote d'Ivoire,WFP HungerMapLive
2023-07-01,44.01,,DR Congo,WFP HungerMapLive
2023-07-01,22.91,,Djibouti,WFP HungerMapLive
2023-07-01,14.32,,Egypt,WFP HungerMapLive
2023-07-01,17.39,,Eswatini,WFP HungerMapLive
2023-07-01,21.97,,Gambia,WFP HungerMapLive
2023-07-01,14.68,,Ghana,WFP HungerMapLive
2023-07-01,43.12,,Guinea,WFP HungerMapLive
2023-07-01,24.95,,Guinea-Bissau,WFP HungerMapLive
2023-07-01,25.98,,Kenya,WFP HungerMapLive
2023-07-01,29.32,,Lesotho,WFP HungerMapLive
2023-07-01,30.59,,Liberia,WFP HungerMapLive
2023-07-01,14.47,,Libya,WFP HungerMapLive
2023-07-01,27.18,,Madagascar,WFP HungerMapLive
2023-07-01,20.51,,Malawi,WFP HungerMapLive
2023-07-01,55.69,,Mali,WFP HungerMapLive
2023-07-01,26.89,,Mauritania,WFP HungerMapLive
2023-07-01,17.52,,Morocco,WFP HungerMapLive
2023-07-01,24.66,,Mozambique,WFP HungerMapLive
2023-07-01,9.36,,Namibia,WFP HungerMapLive
2023-07-01,68.27,,Niger,WFP HungerMapLive
2023-07-01,32.64,,Nigeria,WFP HungerMapLive
2023-07-01,25.76,,Rwanda,WFP HungerMapLive
2023-07-01,13.66,,Sao Tome and Principe,WFP HungerMapLive
2023-07-01,27.53,,Senegal,WFP HungerMapLive
2023-07-01,54.34,,Sierra Leone,WFP HungerMapLive
2023-07-01,83.57,,Somalia,WFP HungerMapLive
2023-07-01,41.88,,South Sudan,WFP HungerMapLive
2023-07-01,31.21,,Sudan,WFP HungerMapLive
2023-07-01,7.52,,Tanzania,WFP HungerMapLive
2023-07-01,20.09,,Togo,WFP HungerMapLive
2023-07-01,13.56,,Tunisia,WFP HungerMapLive
2023-07-01,33.12,,Uganda,WFP HungerMapLive
2023-07-01,19.32,,Zambia,WFP HungerMapLive
2023-07-01,24.0,,Zimbabwe,WFP HungerMapLive
2023-06-30,25.07,,Africa (median),WFP HungerMapLive
2023-06-30,18.9,,Algeria,WFP HungerMapLive
2023-06-30,12.75,,Angola,WFP HungerMapLive
2023-06-30,21.58,,Botswana,WFP HungerMapLive
2023-06-30,49.46,,Burkina Faso,WFP HungerMapLive
2023-06-30,31.26,,Burundi,WFP HungerMapLive
2023-06-30,24.39,,Cabo Verde,WFP HungerMapLive
2023-06-30,32.67,,Cameroon,WFP HungerMapLive
2023-06-30,34.74,,Central African Republic,WFP HungerMapLive
2023-06-30,46.1,,Chad,WFP HungerMapLive
2023-06-30,25.02,,Comoros,WFP HungerMapLive
2023-06-30,35.55,,Congo Republic,WFP HungerMapLive
2023-06-30,9.99,,Cote d'Ivoire,WFP HungerMapLive
2023-06-30,43.69,,DR Congo,WFP HungerMapLive
2023-06-30,23.04,,Djibouti,WFP HungerMapLive
2023-06-30,14.39,,Egypt,WFP HungerMapLive
2023-06-30,17.46,,Eswatini,WFP HungerMapLive
2023-06-30,22.0,,Gambia,WFP HungerMapLive
2023-06-30,14.58,,Ghana,WFP HungerMapLive
2023-06-30,43.26,,Guinea,WFP HungerMapLive
2023-06-30,25.07,,Guinea-Bissau,WFP HungerMapLive
2023-06-30,25.82,,Kenya,WFP HungerMapLive
2023-06-30,30.31,,Lesotho,WFP HungerMapLive
2023-06-30,30.6,,Liberia,WFP HungerMapLive
2023-06-30,13.29,,Libya,WFP HungerMapLive
2023-06-30,27.41,,Madagascar,WFP HungerMapLive
2023-06-30,20.54,,Malawi,WFP HungerMapLive
2023-06-30,55.98,,Mali,WFP HungerMapLive
2023-06-30,27.1,,Mauritania,WFP HungerMapLive
2023-06-30,17.51,,Morocco,WFP HungerMapLive
2023-06-30,23.55,,Mozambique,WFP HungerMapLive
2023-06-30,9.7,,Namibia,WFP HungerMapLive
2023-06-30,67.8,,Niger,WFP HungerMapLive
2023-06-30,32.54,,Nigeria,WFP HungerMapLive
2023-06-30,26.16,,Rwanda,WFP HungerMapLive
2023-06-30,13.61,,Sao Tome and Principe,WFP HungerMapLive
2023-06-30,27.76,,Senegal,WFP HungerMapLive
2023-06-30,53.57,,Sierra Leone,WFP HungerMapLive
2023-06-30,83.53,,Somalia,WFP HungerMapLive
2023-06-30,41.93,,South Sudan,WFP HungerMapLive
2023-06-30,31.16,,Sudan,WFP HungerMapLive
2023-06-30,7.38,,Tanzania,WFP HungerMapLive
2023-06-30,20.1,,Togo,WFP HungerMapLive
2023-06-30,13.61,,Tunisia,WFP HungerMapLive
2023-06-30,32.87,,Uganda,WFP HungerMapLive
2023-06-30,19.88,,Zambia,WFP HungerMapLive
2023-06-30,23.47,,Zimbabwe,WFP HungerMapLive
2023-06-29,25.07,,Africa (median),WFP HungerMapLive
2023-06-29,18.9,,Algeria,WFP HungerMapLive
2023-06-29,12.72,,Angola,WFP HungerMapLive
2023-06-29,21.58,,Botswana,WFP HungerMapLive
2023-06-29,49.65,,Burkina Faso,WFP HungerMapLive
2023-06-29,31.25,,Burundi,WFP HungerMapLive
2023-06-29,24.39,,Cabo Verde,WFP HungerMapLive
2023-06-29,33.08,,Cameroon,WFP HungerMapLive
2023-06-29,34.48,,Central African Republic,WFP HungerMapLive
2023-06-29,45.86,,Chad,WFP HungerMapLive
2023-06-29,25.02,,Comoros,WFP HungerMapLive
2023-06-29,35.95,,Congo Republic,WFP HungerMapLive
2023-06-29,9.89,,Cote d'Ivoire,WFP HungerMapLive
2023-06-29,44.02,,DR Congo,WFP HungerMapLive
2023-06-29,23.04,,Djibouti,WFP HungerMapLive
2023-06-29,14.39,,Egypt,WFP HungerMapLive
2023-06-29,17.46,,Eswatini,WFP HungerMapLive
2023-06-29,22.0,,Gambia,WFP HungerMapLive
2023-06-29,14.58,,Ghana,WFP HungerMapLive
2023-06-29,42.65,,Guinea,WFP HungerMapLive
2023-06-29,25.07,,Guinea-Bissau,WFP HungerMapLive
2023-06-29,25.38,,Kenya,WFP HungerMapLive
2023-06-29,30.31,,Lesotho,WFP HungerMapLive
2023-06-29,30.58,,Liberia,WFP HungerMapLive
2023-06-29,13.31,,Libya,WFP HungerMapLive
2023-06-29,27.28,,Madagascar,WFP HungerMapLive
2023-06-29,20.51,,Malawi,WFP HungerMapLive
2023-06-29,56.14,,Mali,WFP HungerMapLive
2023-06-29,27.49,,Mauritania,WFP HungerMapLive
2023-06-29,17.5,,Morocco,WFP HungerMapLive
2023-06-29,23.4,,Mozambique,WFP HungerMapLive
2023-06-29,9.95,,Namibia,WFP HungerMapLive
2023-06-29,68.09,,Niger,WFP HungerMapLive
2023-06-29,32.74,,Nigeria,WFP HungerMapLive
2023-06-29,26.16,,Rwanda,WFP HungerMapLive
2023-06-29,13.61,,Sao Tome and Principe,WFP HungerMapLive
2023-06-29,27.76,,Senegal,WFP HungerMapLive
2023-06-29,53.74,,Sierra Leone,WFP HungerMapLive
2023-06-29,83.45,,Somalia,WFP HungerMapLive
2023-06-29,42.07,,South Sudan,WFP HungerMapLive
2023-06-29,31.16,,Sudan,WFP HungerMapLive
2023-06-29,7.35,,Tanzania,WFP HungerMapLive
2023-06-29,20.09,,Togo,WFP HungerMapLive
2023-06-29,13.61,,Tunisia,WFP HungerMapLive
2023-06-29,32.88,,Uganda,WFP HungerMapLive
2023-06-29,19.14,,Zambia,WFP HungerMapLive
2023-06-29,23.55,,Zimbabwe,WFP HungerMapLive
2023-06-28,25.09,,Africa (median),WFP HungerMapLive
2023-06-28,18.89,,Algeria,WFP HungerMapLive
2023-06-28,12.68,,Angola,WFP HungerMapLive
2023-06-28,21.58,,Botswana,WFP HungerMapLive
2023-06-28,49.39,,Burkina Faso,WFP HungerMapLive
2023-06-28,31.25,,Burundi,WFP HungerMapLive
2023-06-28,24.39,,Cabo Verde,WFP HungerMapLive
2023-06-28,33.01,,Cameroon,WFP HungerMapLive
2023-06-28,34.47,,Central African Republic,WFP HungerMapLive
2023-06-28,45.74,,Chad,WFP HungerMapLive
2023-06-28,25.02,,Comoros,WFP HungerMapLive
2023-06-28,36.9,,Congo Republic,WFP HungerMapLive
2023-06-28,10.05,,Cote d'Ivoire,WFP HungerMapLive
2023-06-28,43.75,,DR Congo,WFP HungerMapLive
2023-06-28,23.04,,Djibouti,WFP HungerMapLive
2023-06-28,14.39,,Egypt,WFP HungerMapLive
2023-06-28,17.46,,Eswatini,WFP HungerMapLive
2023-06-28,22.0,,Gambia,WFP HungerMapLive
2023-06-28,14.6,,Ghana,WFP HungerMapLive
2023-06-28,42.74,,Guinea,WFP HungerMapLive
2023-06-28,25.09,,Guinea-Bissau,WFP HungerMapLive
2023-06-28,25.26,,Kenya,WFP HungerMapLive
2023-06-28,30.31,,Lesotho,WFP HungerMapLive
2023-06-28,30.58,,Liberia,WFP HungerMapLive
