year,donor_code,recipient_code,value,indicator,recipient
2002,10,10011,37.3,imputed_multilateral,Middle East
2002,10,10012,2.52,imputed_multilateral,Oceania
2002,10,10007,265.46,imputed_multilateral,Asia
2001,10,9998,53.69,imputed_multilateral,"Developing countries, unspecified"
2023,11,9998,87.370862,imputed_multilateral,"Developing countries, unspecified"
2023,11,10004,41.350338,imputed_multilateral,America
2023,11,10010,19.125106,imputed_multilateral,Europe
2023,11,10001,561.21018,imputed_multilateral,Africa
2023,11,10011,48.36229,imputed_multilateral,Middle East
2023,11,10012,7.992409,imputed_multilateral,Oceania
2023,11,10007,236.437926,imputed_multilateral,Asia
2024,11,9998,82.296728,imputed_multilateral,"Developing countries, unspecified"
2024,11,10004,49.355612,imputed_multilateral,America
2024,11,10010,14.339148,imputed_multilateral,Europe
2024,11,10001,540.622883,imputed_multilateral,Africa
2024,11,10011,14.068464,imputed_multilateral,Middle East
2024,11,10012,10.574586,imputed_multilateral,Oceania
2024,11,10007,183.514435,imputed_multilateral,Asia
2019,10,9998,142.48406,imputed_multilateral,"Developing countries, unspecified"
2019,10,10004,78.38367,imputed_multilateral,America
2019,10,10010,114.096311,imputed_multilateral,Europe
2019,10,10001,829.396783,imputed_multilateral,Africa
2019,10,10011,137.647559,imputed_multilateral,Middle East
2019,10,10012,11.542423,imputed_multilateral,Oceania
2019,10,10007,424.880765,imputed_multilateral,Asia
2018,10,9998,339.21,imputed_multilateral,"Developing countries, unspecified"
2018,10,10004,137.28,imputed_multilateral,America
2018,10,10010,125.67,imputed_multilateral,Europe
2018,10,10001,865.4,imputed_multilateral,Africa
2018,10,10011,163.72,imputed_multilateral,Middle East
2018,10,10012,22.53,imputed_multilateral,Oceania
2018,10,10007,494.29,imputed_multilateral,Asia
2017,10,9998,197.66,imputed_multilateral,"Developing countries, unspecified"
2017,10,10004,87.09,imputed_multilateral,America
2017,10,10010,131.51,imputed_multilateral,Europe
2017,10,10001,811.24,imputed_multilateral,Africa
2017,10,10011,137.26,imputed_multilateral,Middle East
2017,10,10012,12.82,imputed_multilateral,Oceania
2017,10,10007,450.03,imputed_multilateral,Asia
2016,10,9998,171.18,imputed_multilateral,"Developing countries, unspecified"
2016,10,10004,67.25,imputed_multilateral,America
2016,10,10010,112.65,imputed_multilateral,Europe
2016,10,10001,677.42,imputed_multilateral,Africa
2016,10,10011,62.08,imputed_multilateral,Middle East
2016,10,10012,11.34,imputed_multilateral,Oceania
2016,10,10007,362.16,imputed_multilateral,Asia
2014,10,9998,285.82,imputed_multilateral,"Developing countries, unspecified"
2014,10,10004,112.18,imputed_multilateral,America
2014,10,10010,152.78,imputed_multilateral,Europe
2014,10,10001,814.48,imputed_multilateral,Africa
2014,10,10011,111.34,imputed_multilateral,Middle East
2014,10,10012,13.61,imputed_multilateral,Oceania
2014,10,10007,493.14,imputed_multilateral,Asia
2015,10,9998,278.53,imputed_multilateral,"Developing countries, unspecified"
2015,10,10004,86.45,imputed_multilateral,America
2015,10,10010,148.0,imputed_multilateral,Europe
2015,10,10001,786.17,imputed_multilateral,Africa
2015,10,10011,140.23,imputed_multilateral,Middle East
2015,10,10012,10.87,imputed_multilateral,Oceania
2015,10,10007,464.46,imputed_multilateral,Asia
2013,10,10007,565.45,imputed_multilateral,Asia
2020,10,9998,212.343644,imputed_multilateral,"Developing countries, unspecified"
2020,10,10004,398.574835,imputed_multilateral,America
2020,10,10010,137.704935,imputed_multilateral,Europe
2020,10,10001,1076.432997,imputed_multilateral,Africa
2020,10,10011,144.977353,imputed_multilateral,Middle East
2020,10,10012,57.018448,imputed_multilateral,Oceania
2020,10,10007,718.441358,imputed_multilateral,Asia
2009,11,10001,250.54,imputed_multilateral,Africa
2009,11,10011,19.82,imputed_multilateral,Middle East
2009,11,10012,2.97,imputed_multilateral,Oceania
2009,11,10007,183.08,imputed_multilateral,Asia
2013,11,9998,66.22,imputed_multilateral,"Developing countries, unspecified"
2013,11,10004,28.01,imputed_multilateral,America
2013,11,10010,11.15,imputed_multilateral,Europe
2013,11,10001,314.59,imputed_multilateral,Africa
2013,11,10011,25.26,imputed_multilateral,Middle East
2013,11,10012,4.66,imputed_multilateral,Oceania
2013,11,10007,201.79,imputed_multilateral,Asia
2014,11,9998,78.33,imputed_multilateral,"Developing countries, unspecified"
2014,11,10004,27.61,imputed_multilateral,America
2014,11,10010,15.61,imputed_multilateral,Europe
2014,11,10001,343.79,imputed_multilateral,Africa
2014,11,10011,34.78,imputed_multilateral,Middle East
2014,11,10012,4.52,imputed_multilateral,Oceania
2014,11,10007,227.7,imputed_multilateral,Asia
2011,11,9998,55.12,imputed_multilateral,"Developing countries, unspecified"
2011,11,10004,32.03,imputed_multilateral,America
2011,11,10010,13.25,imputed_multilateral,Europe
2011,11,10001,318.33,imputed_multilateral,Africa
2011,11,10011,21.73,imputed_multilateral,Middle East
2011,11,10012,4.41,imputed_multilateral,Oceania
2011,11,10007,228.81,imputed_multilateral,Asia
2012,11,9998,60.48,imputed_multilateral,"Developing countries, unspecified"
2012,11,10004,25.08,imputed_multilateral,America
2012,11,10010,11.41,imputed_multilateral,Europe
2012,11,10001,286.22,imputed_multilateral,Africa
2012,11,10011,17.44,imputed_multilateral,Middle East
2012,11,10012,4.1,imputed_multilateral,Oceania
2012,11,10007,161.46,imputed_multilateral,Asia
2015,11,9998,68.85,imputed_multilateral,"Developing countries, unspecified"
2015,11,10004,29.73,imputed_multilateral,America
2015,11,10010,16.5,imputed_multilateral,Europe
2015,11,10001,357.74,imputed_multilateral,Africa
2008,11,9998,34.33,imputed_multilateral,"Developing countries, unspecified"
2008,11,10004,18.8,imputed_multilateral,America
2008,11,10010,11.25,imputed_multilateral,Europe
2008,11,10001,229.01,imputed_multilateral,Africa
2008,11,10011,23.87,imputed_multilateral,Middle East
2008,11,10012,5.3,imputed_multilateral,Oceania
2008,11,10007,153.04,imputed_multilateral,Asia
2010,11,9998,48.29,imputed_multilateral,"Developing countries, unspecified"
2010,11,10004,24.7,imputed_multilateral,America
2010,11,10010,12.11,imputed_multilateral,Europe
2010,11,10001,291.91,imputed_multilateral,Africa
2010,11,10011,23.77,imputed_multilateral,Middle East
2010,11,10012,2.77,imputed_multilateral,Oceania
2010,11,10007,164.75,imputed_multilateral,Asia
2000,11,9998,9.28,imputed_multilateral,"Developing countries, unspecified"
2000,11,10004,10.82,imputed_multilateral,America
2000,11,10010,7.39,imputed_multilateral,Europe
2000,11,10001,135.47,imputed_multilateral,Africa
2000,11,10011,10.63,imputed_multilateral,Middle East
2000,11,10012,1.16,imputed_multilateral,Oceania
2000,11,10007,86.99,imputed_multilateral,Asia
2001,11,9998,13.59,imputed_multilateral,"Developing countries, unspecified"
2001,11,10004,14.4,imputed_multilateral,America
2001,11,10010,6.3,imputed_multilateral,Europe
2001,11,10001,111.95,imputed_multilateral,Africa
2001,11,10011,12.16,imputed_multilateral,Middle East
2001,11,10012,1.0,imputed_multilateral,Oceania
2001,11,10007,101.81,imputed_multilateral,Asia
2002,11,9998,11.77,imputed_multilateral,"Developing countries, unspecified"
2002,11,10004,9.11,imputed_multilateral,America
2002,11,10010,4.28,imputed_multilateral,Europe
2002,11,10001,78.58,imputed_multilateral,Africa
2002,11,10011,12.33,imputed_multilateral,Middle East
2002,11,10012,1.14,imputed_multilateral,Oceania
2002,11,10007,54.33,imputed_multilateral,Asia
2003,11,9998,13.11,imputed_multilateral,"Developing countries, unspecified"
2003,11,10004,18.89,imputed_multilateral,America
2003,11,10010,10.49,imputed_multilateral,Europe
2003,11,10001,174.28,imputed_multilateral,Africa
2003,11,10011,15.08,imputed_multilateral,Middle East
2003,11,10012,1.29,imputed_multilateral,Oceania
2003,11,10007,118.91,imputed_multilateral,Asia
2004,11,9998,12.81,imputed_multilateral,"Developing countries, unspecified"
2004,11,10004,19.32,imputed_multilateral,America
2004,11,10010,12.32,imputed_multilateral,Europe
2004,11,10001,162.6,imputed_multilateral,Africa
2004,11,10011,18.59,imputed_multilateral,Middle East
2004,11,10012,1.68,imputed_multilateral,Oceania
2004,11,10007,133.0,imputed_multilateral,Asia
2005,11,9998,18.33,imputed_multilateral,"Developing countries, unspecified"
2005,11,10004,21.51,imputed_multilateral,America
2005,11,10010,8.63,imputed_multilateral,Europe
2005,11,10001,166.1,imputed_multilateral,Africa
2005,11,10011,15.03,imputed_multilateral,Middle East
2005,11,10012,3.38,imputed_multilateral,Oceania
2005,11,10007,121.46,imputed_multilateral,Asia
2006,11,9998,20.72,imputed_multilateral,"Developing countries, unspecified"
2006,11,10004,31.24,imputed_multilateral,America
2006,11,10010,6.71,imputed_multilateral,Europe
2006,11,10001,230.39,imputed_multilateral,Africa
2006,11,10011,15.36,imputed_multilateral,Middle East
2006,11,10012,1.49,imputed_multilateral,Oceania
2006,11,10007,74.53,imputed_multilateral,Asia
2007,11,9998,24.24,imputed_multilateral,"Developing countries, unspecified"
2007,11,10004,16.6,imputed_multilateral,America
2007,11,10010,9.32,imputed_multilateral,Europe
2007,11,10001,200.01,imputed_multilateral,Africa
2007,11,10011,18.6,imputed_multilateral,Middle East
2007,11,10012,1.94,imputed_multilateral,Oceania
2007,11,10007,137.12,imputed_multilateral,Asia
2017,12,10004,249.92,imputed_multilateral,America
2017,12,10010,526.74,imputed_multilateral,Europe
2017,12,10001,3466.65,imputed_multilateral,Africa
2017,12,10011,295.4,imputed_multilateral,Middle East
2017,12,10012,55.29,imputed_multilateral,Oceania
2017,12,10007,1576.08,imputed_multilateral,Asia
2018,12,9998,421.29,imputed_multilateral,"Developing countries, unspecified"
2018,12,10004,326.95,imputed_multilateral,America
2018,12,10010,469.88,imputed_multilateral,Europe
2018,12,10001,3379.72,imputed_multilateral,Africa
2018,12,10011,345.24,imputed_multilateral,Middle East
2018,12,10012,105.2,imputed_multilateral,Oceania
2018,12,10007,2138.73,imputed_multilateral,Asia
2023,12,9998,364.032767,imputed_multilateral,"Developing countries, unspecified"
2023,12,10004,275.728299,imputed_multilateral,America
2023,12,10010,486.937105,imputed_multilateral,Europe
2023,12,10001,3547.715547,imputed_multilateral,Africa
2023,12,10011,179.520735,imputed_multilateral,Middle East
2023,12,10012,59.449848,imputed_multilateral,Oceania
2023,12,10007,1549.262413,imputed_multilateral,Asia
2022,12,9998,393.121942,imputed_multilateral,"Developing countries, unspecified"
2022,12,10004,244.991789,imputed_multilateral,America
2022,12,10010,529.723591,imputed_multilateral,Europe
2022,12,10001,1543.449637,imputed_multilateral,Africa
2022,12,10011,112.94354,imputed_multilateral,Middle East
2022,12,10012,38.057823,imputed_multilateral,Oceania
2022,12,10007,568.505001,imputed_multilateral,Asia
2020,12,9998,343.838683,imputed_multilateral,"Developing countries, unspecified"
2020,12,10004,475.327024,imputed_multilateral,America
2020,12,10010,509.065535,imputed_multilateral,Europe
2020,12,10001,3551.138047,imputed_multilateral,Africa
2007,12,10012,23.9,imputed_multilateral,Oceania
2007,12,10007,1144.65,imputed_multilateral,Asia
2015,11,10011,33.06,imputed_multilateral,Middle East
2015,11,10012,6.08,imputed_multilateral,Oceania
2015,11,10007,231.28,imputed_multilateral,Asia
2018,11,9998,64.81,imputed_multilateral,"Developing countries, unspecified"
2018,11,10004,28.88,imputed_multilateral,America
2018,11,10010,11.77,imputed_multilateral,Europe
2018,11,10001,375.27,imputed_multilateral,Africa
2018,11,10011,39.98,imputed_multilateral,Middle East
2018,11,10012,9.1,imputed_multilateral,Oceania
2018,11,10007,218.1,imputed_multilateral,Asia
2016,11,9998,69.82,imputed_multilateral,"Developing countries, unspecified"
2016,11,10004,32.94,imputed_multilateral,America
2016,11,10010,19.3,imputed_multilateral,Europe
2016,11,10001,378.0,imputed_multilateral,Africa
2016,11,10011,32.92,imputed_multilateral,Middle East
2016,11,10012,9.45,imputed_multilateral,Oceania
2016,11,10007,228.96,imputed_multilateral,Asia
2017,11,9998,59.66,imputed_multilateral,"Developing countries, unspecified"
2017,11,10004,38.85,imputed_multilateral,America
2017,11,10010,17.44,imputed_multilateral,Europe
2017,11,10001,388.09,imputed_multilateral,Africa
2017,11,10011,42.41,imputed_multilateral,Middle East
2017,11,10012,10.94,imputed_multilateral,Oceania
2017,11,10007,221.71,imputed_multilateral,Asia
2022,11,9998,90.751126,imputed_multilateral,"Developing countries, unspecified"
2022,11,10004,47.507076,imputed_multilateral,America
2022,11,10010,15.421335,imputed_multilateral,Europe
2022,11,10001,413.809053,imputed_multilateral,Africa
2022,11,10011,42.85135,imputed_multilateral,Middle East
2022,11,10012,8.086782,imputed_multilateral,Oceania
2022,11,10007,163.180236,imputed_multilateral,Asia
2019,11,9998,33.877904,imputed_multilateral,"Developing countries, unspecified"
2019,11,10004,63.314588,imputed_multilateral,America
2019,11,10010,16.34736,imputed_multilateral,Europe
2019,11,10001,369.320205,imputed_multilateral,Africa
2019,11,10011,40.430398,imputed_multilateral,Middle East
2019,11,10012,5.396733,imputed_multilateral,Oceania
2019,11,10007,190.6781,imputed_multilateral,Asia
2020,11,9998,40.217642,imputed_multilateral,"Developing countries, unspecified"
2020,11,10004,38.108024,imputed_multilateral,America
2020,11,10010,13.419858,imputed_multilateral,Europe
2020,11,10001,408.612668,imputed_multilateral,Africa
2020,11,10011,39.963416,imputed_multilateral,Middle East
2020,11,10012,10.074683,imputed_multilateral,Oceania
2020,11,10007,226.517666,imputed_multilateral,Asia
2021,11,9998,36.815897,imputed_multilateral,"Developing countries, unspecified"
2021,11,10004,46.749328,imputed_multilateral,America
2021,11,10010,14.2017,imputed_multilateral,Europe
2021,11,10001,462.163256,imputed_multilateral,Africa
2021,11,10011,45.131009,imputed_multilateral,Middle East
2021,11,10012,10.7183,imputed_multilateral,Oceania
2021,11,10007,234.76271,imputed_multilateral,Asia
2001,12,10010,213.56,imputed_multilateral,Europe
2001,12,10001,761.33,imputed_multilateral,Africa
2001,12,10011,87.57,imputed_multilateral,Middle East
2001,12,10012,13.53,imputed_multilateral,Oceania
2001,12,10007,612.5,imputed_multilateral,Asia
2002,12,9998,141.17,imputed_multilateral,"Developing countries, unspecified"
2002,12,10004,102.67,imputed_multilateral,America
2002,12,10010,194.52,imputed_multilateral,Europe
2002,12,10001,611.32,imputed_multilateral,Africa
2002,12,10011,103.78,imputed_multilateral,Middle East
2002,12,10012,9.36,imputed_multilateral,Oceania
2002,12,10007,372.9,imputed_multilateral,Asia
2003,12,9998,180.48,imputed_multilateral,"Developing countries, unspecified"
2003,12,10004,193.1,imputed_multilateral,America
2003,12,10010,171.74,imputed_multilateral,Europe
2003,12,10001,1113.97,imputed_multilateral,Africa
2003,12,10011,150.0,imputed_multilateral,Middle East
2003,12,10012,12.5,imputed_multilateral,Oceania
2003,12,10007,748.67,imputed_multilateral,Asia
2004,12,9998,243.45,imputed_multilateral,"Developing countries, unspecified"
2004,12,10004,200.16,imputed_multilateral,America
2004,12,10010,226.51,imputed_multilateral,Europe
2004,12,10001,1140.55,imputed_multilateral,Africa
2004,12,10011,198.13,imputed_multilateral,Middle East
2004,12,10012,20.27,imputed_multilateral,Oceania
2004,12,10007,697.46,imputed_multilateral,Asia
2024,12,9998,408.302191,imputed_multilateral,"Developing countries, unspecified"
2024,12,10004,159.608421,imputed_multilateral,America
2024,12,10010,329.018704,imputed_multilateral,Europe
2024,12,10001,1528.524635,imputed_multilateral,Africa
2024,12,10011,141.390594,imputed_multilateral,Middle East
2024,12,10012,27.58819,imputed_multilateral,Oceania
2024,12,10007,730.383835,imputed_multilateral,Asia
2020,12,10011,257.231984,imputed_multilateral,Middle East
2020,12,10012,109.377314,imputed_multilateral,Oceania
2020,12,10007,1557.556608,imputed_multilateral,Asia
2019,12,9998,387.305688,imputed_multilateral,"Developing countries, unspecified"
2019,12,10004,460.673929,imputed_multilateral,America
2019,12,10010,563.858141,imputed_multilateral,Europe
2019,12,10001,2886.147248,imputed_multilateral,Africa
2019,12,10011,365.902358,imputed_multilateral,Middle East
2019,12,10012,43.751919,imputed_multilateral,Oceania
2019,12,10007,1387.120395,imputed_multilateral,Asia
2021,12,9998,375.285006,imputed_multilateral,"Developing countries, unspecified"
2021,12,10004,430.047066,imputed_multilateral,America
2021,12,10010,519.049015,imputed_multilateral,Europe
2021,12,10001,3348.813412,imputed_multilateral,Africa
2021,12,10011,262.418113,imputed_multilateral,Middle East
2021,12,10012,65.854386,imputed_multilateral,Oceania
2021,12,10007,1257.236706,imputed_multilateral,Asia
2009,12,9998,376.16,imputed_multilateral,"Developing countries, unspecified"
2009,12,10004,277.12,imputed_multilateral,America
2009,12,10010,379.53,imputed_multilateral,Europe
2009,12,10001,1731.57,imputed_multilateral,Africa
2009,12,10011,184.46,imputed_multilateral,Middle East
2009,12,10012,22.48,imputed_multilateral,Oceania
2009,12,10007,1000.88,imputed_multilateral,Asia
2010,12,9998,411.06,imputed_multilateral,"Developing countries, unspecified"
2010,12,10004,351.97,imputed_multilateral,America
2010,12,10010,389.82,imputed_multilateral,Europe
2010,12,10001,2459.08,imputed_multilateral,Africa
2010,12,10011,220.51,imputed_multilateral,Middle East
2010,12,10012,33.34,imputed_multilateral,Oceania
2010,12,10007,1236.44,imputed_multilateral,Asia
2008,12,9998,353.33,imputed_multilateral,"Developing countries, unspecified"
2008,12,10004,255.26,imputed_multilateral,America
2008,12,10010,332.52,imputed_multilateral,Europe
2008,12,10001,2015.94,imputed_multilateral,Africa
2008,12,10011,206.2,imputed_multilateral,Middle East
2008,12,10012,38.45,imputed_multilateral,Oceania
2008,12,10007,1125.72,imputed_multilateral,Asia
2006,12,9998,280.46,imputed_multilateral,"Developing countries, unspecified"
2006,12,10004,332.32,imputed_multilateral,America
2006,12,10010,255.37,imputed_multilateral,Europe
2006,12,10001,2036.46,imputed_multilateral,Africa
2006,302,10012,11.75,imputed_multilateral,Oceania
2006,302,10007,492.23,imputed_multilateral,Asia
2008,302,9998,243.77,imputed_multilateral,"Developing countries, unspecified"
2008,302,10004,148.38,imputed_multilateral,America
2008,302,10010,81.5,imputed_multilateral,Europe
2008,302,10001,1377.7,imputed_multilateral,Africa
2008,302,10011,66.02,imputed_multilateral,Middle East
2008,302,10012,50.84,imputed_multilateral,Oceania
2008,302,10007,870.68,imputed_multilateral,Asia
2010,302,9998,368.07,imputed_multilateral,"Developing countries, unspecified"
2000,302,10001,998.64,imputed_multilateral,Africa
2000,302,10011,162.94,imputed_multilateral,Middle East
2000,302,10012,9.88,imputed_multilateral,Oceania
2000,302,10007,906.27,imputed_multilateral,Asia
2023,302,9998,439.862964,imputed_multilateral,"Developing countries, unspecified"
2023,302,10004,292.340407,imputed_multilateral,America
2023,302,10010,138.877521,imputed_multilateral,Europe
2023,302,10001,2731.692241,imputed_multilateral,Africa
2023,302,10011,166.594502,imputed_multilateral,Middle East
2023,302,10012,61.561432,imputed_multilateral,Oceania
2023,302,10007,1420.144844,imputed_multilateral,Asia
2024,302,9998,350.710156,imputed_multilateral,"Developing countries, unspecified"
2024,302,10004,307.039776,imputed_multilateral,America
2024,302,10010,201.396669,imputed_multilateral,Europe
2024,302,10001,3425.636639,imputed_multilateral,Africa
2024,302,10011,100.948587,imputed_multilateral,Middle East
2024,302,10012,54.755588,imputed_multilateral,Oceania
2024,302,10007,1297.91715,imputed_multilateral,Asia
2000,302,9998,111.08,imputed_multilateral,"Developing countries, unspecified"
2000,302,10004,174.03,imputed_multilateral,America
2000,302,10010,105.55,imputed_multilateral,Europe
2010,302,10004,407.43,imputed_multilateral,America
2010,302,10010,102.12,imputed_multilateral,Europe
2012,12,9998,345.61,imputed_multilateral,"Developing countries, unspecified"
2012,12,10004,244.85,imputed_multilateral,America
2012,12,10010,620.15,imputed_multilateral,Europe
2012,12,10001,2231.7,imputed_multilateral,Africa
2012,12,10011,192.44,imputed_multilateral,Middle East
2012,12,10012,24.4,imputed_multilateral,Oceania
2012,12,10007,1049.83,imputed_multilateral,Asia
2014,12,9998,440.06,imputed_multilateral,"Developing countries, unspecified"
2014,12,10004,306.06,imputed_multilateral,America
2014,12,10010,714.67,imputed_multilateral,Europe
2014,12,10001,3760.7,imputed_multilateral,Africa
2014,12,10011,297.6,imputed_multilateral,Middle East
2014,12,10012,41.64,imputed_multilateral,Oceania
2014,12,10007,2414.82,imputed_multilateral,Asia
2016,12,9998,399.38,imputed_multilateral,"Developing countries, unspecified"
2016,12,10004,330.72,imputed_multilateral,America
2000,12,10011,104.39,imputed_multilateral,Middle East
2000,12,10012,20.1,imputed_multilateral,Oceania
2000,12,10007,454.1,imputed_multilateral,Asia
2001,12,9998,180.34,imputed_multilateral,"Developing countries, unspecified"
2001,12,10004,175.22,imputed_multilateral,America
2000,12,10001,692.87,imputed_multilateral,Africa
2013,302,9998,273.59,imputed_multilateral,"Developing countries, unspecified"
2013,302,10004,319.09,imputed_multilateral,America
2013,302,10010,86.67,imputed_multilateral,Europe
2013,302,10001,2164.82,imputed_multilateral,Africa
2013,302,10011,64.07,imputed_multilateral,Middle East
2013,302,10012,39.9,imputed_multilateral,Oceania
2013,302,10007,1370.43,imputed_multilateral,Asia
2016,302,9998,445.05,imputed_multilateral,"Developing countries, unspecified"
2016,302,10004,390.65,imputed_multilateral,America
2016,302,10010,122.2,imputed_multilateral,Europe
2016,302,10001,3174.53,imputed_multilateral,Africa
2016,302,10011,59.82,imputed_multilateral,Middle East
2016,302,10012,95.82,imputed_multilateral,Oceania
2016,302,10007,1481.82,imputed_multilateral,Asia
2015,302,9998,391.63,imputed_multilateral,"Developing countries, unspecified"
2015,302,10004,270.37,imputed_multilateral,America
2015,302,10010,93.54,imputed_multilateral,Europe
2015,302,10001,2096.95,imputed_multilateral,Africa
2015,302,10011,43.29,imputed_multilateral,Middle East
2015,302,10012,39.36,imputed_multilateral,Oceania
2015,302,10007,1267.87,imputed_multilateral,Asia
2003,302,9998,146.76,imputed_multilateral,"Developing countries, unspecified"
2003,302,10004,158.6,imputed_multilateral,America
2003,302,10010,66.49,imputed_multilateral,Europe
2003,302,10001,572.56,imputed_multilateral,Africa
2003,302,10011,183.03,imputed_multilateral,Middle East
2003,302,10012,11.86,imputed_multilateral,Oceania
2003,302,10007,488.8,imputed_multilateral,Asia
2002,302,9998,157.24,imputed_multilateral,"Developing countries, unspecified"
2002,302,10004,137.99,imputed_multilateral,America
2002,302,10010,119.96,imputed_multilateral,Europe
2002,302,10001,1024.84,imputed_multilateral,Africa
2002,302,10011,183.74,imputed_multilateral,Middle East
2002,302,10012,9.59,imputed_multilateral,Oceania
2002,302,10007,1039.88,imputed_multilateral,Asia
2005,302,9998,165.55,imputed_multilateral,"Developing countries, unspecified"
2005,302,10004,179.85,imputed_multilateral,America
2005,302,10010,65.7,imputed_multilateral,Europe
2005,302,10001,1018.87,imputed_multilateral,Africa
2005,302,10011,58.04,imputed_multilateral,Middle East
2005,302,10012,42.7,imputed_multilateral,Oceania
2005,302,10007,752.96,imputed_multilateral,Asia
2004,302,9998,99.11,imputed_multilateral,"Developing countries, unspecified"
2004,302,10004,196.03,imputed_multilateral,America
2004,302,10010,111.99,imputed_multilateral,Europe
2004,302,10001,1552.6,imputed_multilateral,Africa
2004,302,10011,51.37,imputed_multilateral,Middle East
2004,302,10012,17.92,imputed_multilateral,Oceania
2004,302,10007,1283.44,imputed_multilateral,Asia
2006,302,9998,159.51,imputed_multilateral,"Developing countries, unspecified"
2006,302,10004,208.14,imputed_multilateral,America
2001,302,9998,194.54,imputed_multilateral,"Developing countries, unspecified"
2001,302,10004,210.23,imputed_multilateral,America
2001,302,10010,97.13,imputed_multilateral,Europe
2001,302,10001,1235.3,imputed_multilateral,Africa
2001,302,10011,170.25,imputed_multilateral,Middle East
2001,302,10012,9.27,imputed_multilateral,Oceania
2001,302,10007,1152.34,imputed_multilateral,Asia
2020,302,9998,181.87501,imputed_multilateral,"Developing countries, unspecified"
2020,302,10004,227.027269,imputed_multilateral,America
2020,302,10010,84.374616,imputed_multilateral,Europe
2020,302,10001,2964.375844,imputed_multilateral,Africa
2020,302,10011,61.261456,imputed_multilateral,Middle East
2020,302,10012,39.48889,imputed_multilateral,Oceania
2020,302,10007,1249.158063,imputed_multilateral,Asia
2018,302,9998,378.55,imputed_multilateral,"Developing countries, unspecified"
2018,302,10004,143.32,imputed_multilateral,America
2018,302,10010,42.7,imputed_multilateral,Europe
2018,302,10001,1985.28,imputed_multilateral,Africa
2018,302,10011,67.49,imputed_multilateral,Middle East
2018,302,10012,43.6,imputed_multilateral,Oceania
2018,302,10007,906.4,imputed_multilateral,Asia
2021,302,9998,970.769507,imputed_multilateral,"Developing countries, unspecified"
2021,302,10004,223.180672,imputed_multilateral,America
2021,302,10010,84.774736,imputed_multilateral,Europe
2021,302,10001,4761.510757,imputed_multilateral,Africa
2021,302,10011,142.580815,imputed_multilateral,Middle East
2021,302,10012,54.818829,imputed_multilateral,Oceania
2021,302,10007,2124.51717,imputed_multilateral,Asia
2022,302,9998,418.332825,imputed_multilateral,"Developing countries, unspecified"
2022,302,10004,324.009884,imputed_multilateral,America
2022,302,10010,434.512087,imputed_multilateral,Europe
2022,302,10001,4533.913594,imputed_multilateral,Africa
2022,302,10011,126.767082,imputed_multilateral,Middle East
2022,302,10012,71.64849,imputed_multilateral,Oceania
2022,302,10007,1652.775277,imputed_multilateral,Asia
2019,302,9998,215.898389,imputed_multilateral,"Developing countries, unspecified"
2019,302,10004,125.09406,imputed_multilateral,America
2019,302,10010,48.123204,imputed_multilateral,Europe
2019,302,10001,2079.738479,imputed_multilateral,Africa
2019,302,10011,87.108712,imputed_multilateral,Middle East
2019,302,10012,33.846865,imputed_multilateral,Oceania
2019,302,10007,889.776091,imputed_multilateral,Asia
2017,302,10004,254.09,imputed_multilateral,America
2017,302,10010,100.65,imputed_multilateral,Europe
2017,302,10001,2421.2,imputed_multilateral,Africa
2017,302,10011,100.83,imputed_multilateral,Middle East
2017,302,10012,94.77,imputed_multilateral,Oceania
2017,302,10007,1282.01,imputed_multilateral,Asia
2006,12,10011,208.79,imputed_multilateral,Middle East
2006,12,10012,22.21,imputed_multilateral,Oceania
2006,12,10007,790.97,imputed_multilateral,Asia
2005,12,9998,233.71,imputed_multilateral,"Developing countries, unspecified"
2005,12,10004,205.44,imputed_multilateral,America
2005,12,10010,193.34,imputed_multilateral,Europe
2005,12,10001,1175.27,imputed_multilateral,Africa
2005,12,10011,133.92,imputed_multilateral,Middle East
2005,12,10012,34.85,imputed_multilateral,Oceania
2005,12,10007,750.94,imputed_multilateral,Asia
2007,12,9998,395.06,imputed_multilateral,"Developing countries, unspecified"
2007,12,10004,301.01,imputed_multilateral,America
2007,12,10010,330.51,imputed_multilateral,Europe
2007,12,10001,2016.12,imputed_multilateral,Africa
2007,12,10011,229.87,imputed_multilateral,Middle East
2006,302,10001,1316.72,imputed_multilateral,Africa
2006,302,10011,43.26,imputed_multilateral,Middle East
2006,302,10010,59.34,imputed_multilateral,Europe
2020,20001,9998,2828.564571,imputed_multilateral,"Developing countries, unspecified"
2020,20001,10004,3120.774288,imputed_multilateral,America
2018,20001,9998,3795.76,imputed_multilateral,"Developing countries, unspecified"
2018,20001,10004,2469.83,imputed_multilateral,America
2018,20001,10010,3819.19,imputed_multilateral,Europe
2018,20001,10001,20296.02,imputed_multilateral,Africa
2018,20001,10011,2295.18,imputed_multilateral,Middle East
2018,20001,10012,596.06,imputed_multilateral,Oceania
2018,20001,10007,12454.0,imputed_multilateral,Asia
2000,20001,9998,1176.5,imputed_multilateral,"Developing countries, unspecified"
2000,20001,10004,1399.34,imputed_multilateral,America
2000,20001,10010,1690.94,imputed_multilateral,Europe
2000,20001,10001,6799.77,imputed_multilateral,Africa
2000,20001,10011,833.19,imputed_multilateral,Middle East
2000,20001,10012,157.93,imputed_multilateral,Oceania
2000,20001,10007,5387.73,imputed_multilateral,Asia
